Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class
ship,ship,0.987455,ship,0.003732093,bird,0.0036719816,cat
bird,cat,0.7132538,cat,0.124192685,bird,0.09755169,dog
bird,bird,0.99963033,bird,0.00033762306,plane,2.7585398e-05,cat
ship,ship,0.9990928,ship,0.00031802073,deer,0.00023196018,cat
cat,cat,0.99818206,cat,0.00079752837,deer,0.00052625604,plane
car,car,0.98038745,car,0.010684808,cat,0.0037931777,plane
car,cat,0.72975045,cat,0.2506597,car,0.01108585,dog
bird,bird,0.72624123,bird,0.14950003,plane,0.11603772,cat
ship,ship,0.9712115,ship,0.019688403,bird,0.0036761675,cat
bird,bird,0.91652685,bird,0.06252867,cat,0.008444302,ship
frog,frog,0.924859,frog,0.070295505,cat,0.0016131342,bird
truck,truck,0.9997094,truck,0.0002493492,cat,3.409166e-05,ship
deer,cat,0.79289573,cat,0.12532179,frog,0.04308952,bird
ship,ship,0.72637016,ship,0.10727944,cat,0.083608456,frog
deer,deer,0.46271724,deer,0.30824694,cat,0.15948254,bird
deer,cat,0.91285014,cat,0.0683019,deer,0.007666919,frog
car,car,0.9207878,car,0.057862855,cat,0.007103855,frog
dog,dog,0.99272305,dog,0.0069502955,cat,0.00012506386,deer
bird,bird,0.47442552,bird,0.17579998,cat,0.15191838,deer
frog,deer,0.3344033,deer,0.26668864,bird,0.24038309,cat
truck,ship,0.4710148,ship,0.4239963,truck,0.054053497,deer
bird,plane,0.72916394,plane,0.16520323,deer,0.07828692,ship
plane,deer,0.6136023,deer,0.34433118,ship,0.016396567,cat
horse,deer,0.96586865,deer,0.02168124,cat,0.006028748,horse
car,ship,0.93584776,ship,0.028994404,car,0.019242283,cat
ship,cat,0.69374424,cat,0.27087823,ship,0.016926143,frog
truck,truck,0.6923977,truck,0.2920262,ship,0.006446096,deer
cat,cat,0.933345,cat,0.060237173,dog,0.0020842222,bird
truck,ship,0.43332934,ship,0.30581504,cat,0.11725482,deer
truck,truck,0.7466293,truck,0.16181669,car,0.027772805,cat
plane,cat,0.34626377,cat,0.18948881,ship,0.13128005,bird
horse,deer,0.9790354,deer,0.015337249,horse,0.0042340453,cat
horse,horse,0.99962306,horse,0.00016127444,deer,0.00015426369,dog
dog,cat,0.5000872,cat,0.34410375,ship,0.07613251,deer
deer,deer,0.9835401,deer,0.0060776044,cat,0.004562257,horse
bird,frog,0.99194133,frog,0.0033325008,bird,0.0027154966,deer
frog,cat,0.9105507,cat,0.07836755,frog,0.005784959,dog
deer,deer,0.9986351,deer,0.0011673168,bird,0.00013240974,cat
dog,dog,0.98645663,dog,0.011487971,cat,0.0018710919,deer
horse,horse,0.962203,horse,0.035460852,deer,0.0014583198,dog
horse,dog,0.9452471,dog,0.04399607,horse,0.008485991,deer
ship,ship,0.99251384,ship,0.0031255055,deer,0.0017232597,bird
horse,cat,0.34589437,cat,0.30553,deer,0.23517294,dog
bird,cat,0.6846553,cat,0.1649711,deer,0.08669833,dog
frog,cat,0.51114213,cat,0.39639756,frog,0.06751689,bird
bird,cat,0.7384964,cat,0.2540094,bird,0.0035374085,dog
bird,bird,0.8926065,bird,0.08373355,deer,0.00942517,frog
deer,deer,0.9731957,deer,0.024178768,cat,0.0012953,bird
deer,deer,0.8801611,deer,0.105479866,cat,0.011434917,bird
plane,plane,0.90559804,plane,0.039365914,ship,0.027819045,cat
horse,cat,0.34995896,cat,0.284973,horse,0.2740933,dog
car,car,0.99910754,car,0.0008548766,cat,9.409455e-06,plane
cat,bird,0.68929607,bird,0.23693198,dog,0.05199914,cat
truck,cat,0.58038217,cat,0.38648665,dog,0.023186749,horse
frog,frog,0.94374377,frog,0.030097304,bird,0.012688794,cat
plane,cat,0.5633471,cat,0.204981,plane,0.11085222,ship
plane,ship,0.5820004,ship,0.25547108,cat,0.087814815,deer
bird,cat,0.93959516,cat,0.034776,dog,0.020643031,deer
cat,cat,0.98388207,cat,0.01447492,dog,0.0006653797,deer
ship,cat,0.9924936,cat,0.002418824,dog,0.0021105488,plane
bird,deer,0.73279095,deer,0.16980954,cat,0.033989478,frog
bird,bird,0.7903501,bird,0.18596208,cat,0.009262114,dog
deer,deer,0.698751,deer,0.26623937,cat,0.01780827,frog
cat,cat,0.9521338,cat,0.01953299,dog,0.014241801,frog
dog,horse,0.8861854,horse,0.07607348,dog,0.03652581,cat
bird,cat,0.6315953,cat,0.08880576,dog,0.0879841,plane
truck,ship,0.6528096,ship,0.23479009,truck,0.06837632,frog
car,cat,0.83961654,cat,0.15618086,car,0.0016738416,dog
plane,plane,0.6687808,plane,0.20182522,cat,0.087400846,bird
plane,plane,0.9333372,plane,0.027166849,bird,0.025341403,cat
frog,cat,0.99873775,cat,0.0008149046,dog,0.00037774476,frog
dog,dog,0.9995679,dog,0.00042885292,cat,1.5408183e-06,bird
dog,dog,0.77589756,dog,0.17875192,bird,0.016439728,ship
horse,dog,0.29421908,dog,0.28631324,horse,0.20953804,cat
truck,ship,0.63520986,ship,0.26593405,deer,0.06206457,truck
truck,deer,0.67589396,deer,0.2664999,truck,0.024816317,ship
frog,frog,0.96544534,frog,0.024361128,cat,0.0077213603,bird
dog,deer,0.6871177,deer,0.21731062,dog,0.059802607,cat
dog,cat,0.9997199,cat,0.00027692848,dog,2.1626754e-06,bird
plane,cat,0.73137915,cat,0.14036417,ship,0.09781303,dog
dog,cat,0.6423543,cat,0.29560545,dog,0.029152583,deer
horse,cat,0.5069608,cat,0.38235527,dog,0.10241534,horse
car,cat,0.7695587,cat,0.11996816,ship,0.05348707,car
frog,frog,0.54378456,frog,0.37265676,cat,0.06210271,deer
frog,frog,0.9910615,frog,0.008006301,cat,0.0006414885,ship
deer,deer,0.99999607,deer,2.2975996e-06,cat,6.137574e-07,plane
car,cat,0.679138,cat,0.27064863,frog,0.043413203,dog
deer,bird,0.43068218,bird,0.22121541,cat,0.17291202,frog
deer,deer,0.99977285,deer,0.00017211691,bird,3.6118043e-05,cat
car,ship,0.9867278,ship,0.010842574,car,0.0009782495,frog
dog,dog,0.84811246,dog,0.14634271,cat,0.0049929568,bird
plane,cat,0.46998832,cat,0.36367193,ship,0.06505184,dog
plane,plane,0.74453026,plane,0.13312796,ship,0.10365284,cat
deer,bird,0.36419275,bird,0.30181462,cat,0.29906774,deer
dog,cat,0.97685903,cat,0.021349384,dog,0.0011704569,frog
ship,ship,0.99389774,ship,0.0031966206,cat,0.00092551333,deer
deer,cat,0.78403974,cat,0.06555456,frog,0.06357445,ship
ship,ship,0.9449327,ship,0.040519983,frog,0.010886217,cat
cat,cat,0.9993919,cat,0.00030951464,dog,0.00023150026,bird
plane,ship,0.9301176,ship,0.02480566,frog,0.023223078,plane
dog,dog,0.93646604,dog,0.03285482,horse,0.0150773935,cat
plane,plane,0.9498054,plane,0.04462968,ship,0.0028417672,bird
dog,cat,0.5431955,cat,0.45667374,dog,5.8652884e-05,frog
cat,cat,0.9382296,cat,0.042157188,frog,0.018204026,dog
car,cat,0.74416,cat,0.101927035,car,0.058338948,dog
frog,cat,0.5879997,cat,0.37632012,frog,0.022907142,plane
horse,cat,0.827749,cat,0.12486758,dog,0.021454077,deer
plane,cat,0.4675984,cat,0.39927927,ship,0.06778718,deer
truck,ship,0.8494892,ship,0.12322893,truck,0.013456589,cat
car,car,0.5397314,car,0.32785705,ship,0.10342228,cat
dog,dog,0.57021487,dog,0.41283503,cat,0.015347483,frog
horse,horse,0.8831425,horse,0.10053268,deer,0.014702437,dog
frog,cat,0.5489955,cat,0.40503964,bird,0.029115375,plane
dog,dog,0.93981034,dog,0.054847725,cat,0.00459924,frog
dog,cat,0.771917,cat,0.2037138,deer,0.0083020395,frog
dog,dog,0.87451816,dog,0.11624241,cat,0.0050643743,horse
frog,frog,0.6481346,frog,0.3417275,cat,0.0070638354,bird
plane,plane,0.99612635,plane,0.0021069166,ship,0.0012368703,cat
plane,plane,0.79361,plane,0.19972263,bird,0.002075671,deer
car,cat,0.8540403,cat,0.08380692,car,0.025710795,ship
horse,horse,0.7453608,horse,0.17491975,deer,0.079203196,dog
dog,cat,0.99951375,cat,0.00035873993,dog,8.874002e-05,deer
car,cat,0.86013776,cat,0.040251452,deer,0.0363738,dog
truck,cat,0.94163734,cat,0.029458722,dog,0.013131323,truck
bird,bird,0.98830765,bird,0.0034616087,deer,0.003095454,ship
deer,deer,0.8991938,deer,0.0941785,cat,0.003172321,bird
car,cat,0.9583583,cat,0.01689838,frog,0.011700344,plane
cat,cat,0.9965532,cat,0.0033776388,dog,5.3566248e-05,frog
horse,horse,0.505112,horse,0.22938964,cat,0.15127572,deer
ship,cat,0.8978668,cat,0.07121462,dog,0.02097712,frog
bird,deer,0.4244262,deer,0.1942339,cat,0.17308089,bird
plane,bird,0.8998807,bird,0.07767021,ship,0.008451936,deer
truck,truck,0.517132,truck,0.14651614,cat,0.1424854,deer
frog,frog,0.7587969,frog,0.120264605,cat,0.108181745,bird
frog,frog,0.9851024,frog,0.008573112,cat,0.005738456,deer
plane,plane,0.7338132,plane,0.2612217,cat,0.0034867944,ship
frog,plane,0.7612168,plane,0.15846147,cat,0.059067104,bird
dog,cat,0.36213106,cat,0.2274449,dog,0.14907715,bird
ship,cat,0.35284457,cat,0.24895647,deer,0.15684308,plane
bird,cat,0.9549978,cat,0.024815675,bird,0.0099760955,dog
horse,horse,0.9947765,horse,0.0032625257,bird,0.0009208574,deer
deer,deer,0.99917656,deer,0.00037549876,bird,0.00026388437,dog
plane,plane,0.9650766,plane,0.012568649,dog,0.010787553,deer
bird,bird,0.9833015,bird,0.014693099,frog,0.0011252573,cat
horse,deer,0.9906282,deer,0.008505262,horse,0.00041493023,cat
horse,horse,0.6608903,horse,0.24758938,dog,0.038841326,ship
ship,ship,0.93519443,ship,0.047622222,cat,0.0070942775,bird
ship,cat,0.65291625,cat,0.27688324,frog,0.05571989,ship
horse,horse,0.8284483,horse,0.08063715,bird,0.054549433,deer
plane,plane,0.97058064,plane,0.019066023,ship,0.0062190266,bird
deer,deer,0.99575233,deer,0.0036432534,cat,0.0003599167,plane
truck,truck,0.93737215,truck,0.054842383,ship,0.0033552886,car
car,cat,0.38799354,cat,0.16145459,dog,0.13679242,plane
deer,cat,0.97065747,cat,0.0116409045,frog,0.0065939957,deer
deer,cat,0.9190281,cat,0.060611073,dog,0.016237248,bird
cat,cat,0.46864712,cat,0.25766054,deer,0.24366176,dog
dog,cat,0.9207578,cat,0.029929532,dog,0.024311513,deer
deer,deer,0.84241426,deer,0.14673166,cat,0.006220231,dog
frog,frog,0.9980236,frog,0.0016390131,cat,0.00017881014,bird
bird,bird,0.6469587,bird,0.23834172,frog,0.07070631,ship
cat,cat,0.9855973,cat,0.010562547,bird,0.0028993203,dog
car,car,0.9268553,car,0.040206175,cat,0.007954752,truck
plane,plane,0.86102444,plane,0.08367036,cat,0.017732507,bird
cat,cat,0.98663515,cat,0.009715518,dog,0.0017983149,bird
cat,cat,0.9997991,cat,0.00014158874,frog,4.503289e-05,dog
cat,cat,0.99994373,cat,3.3709064e-05,bird,1.4229294e-05,dog
frog,frog,0.98788273,frog,0.0062527484,cat,0.0042536734,deer
cat,cat,0.9854897,cat,0.014440286,dog,4.3627864e-05,deer
car,car,0.9956644,car,0.0025117323,plane,0.0008965817,bird
bird,bird,0.89721954,bird,0.034216065,deer,0.024587214,horse
ship,cat,0.9758394,cat,0.008148693,bird,0.004183952,dog
truck,cat,0.44575492,cat,0.2820832,bird,0.21955189,plane
horse,deer,0.89795655,deer,0.08846983,horse,0.013297795,dog
truck,cat,0.8756522,cat,0.114084005,bird,0.006521064,deer
cat,cat,0.9115792,cat,0.07922154,dog,0.004371121,deer
ship,ship,0.9944945,ship,0.0037661819,frog,0.001288437,cat
horse,deer,0.99642974,deer,0.0033266072,horse,0.00016928982,bird
cat,cat,0.7383356,cat,0.25769165,deer,0.0030787298,horse
car,car,0.99941146,car,0.00013278717,cat,0.00012712459,plane
horse,horse,0.9219592,horse,0.04715072,dog,0.015148988,ship
horse,deer,0.85868084,deer,0.10461374,ship,0.023872504,frog
cat,ship,0.7926137,ship,0.086740054,cat,0.06365939,bird
bird,cat,0.8609391,cat,0.06621095,ship,0.030665293,bird
bird,bird,0.8884866,bird,0.046496782,cat,0.03791157,frog
ship,cat,0.70920867,cat,0.12569231,deer,0.0646604,dog
truck,ship,0.584817,ship,0.16589724,truck,0.13218868,deer
dog,dog,0.83757126,dog,0.16207255,cat,0.00018721535,deer
truck,truck,0.99902964,truck,0.0005695133,car,0.00035563245,ship
bird,cat,0.5036877,cat,0.42739204,dog,0.064034,bird
car,ship,0.5468776,ship,0.25107858,truck,0.16788763,cat
horse,deer,0.54838127,deer,0.29220515,horse,0.07300563,cat
deer,bird,0.61151475,bird,0.22730598,deer,0.15123463,cat
deer,deer,0.9995865,deer,0.00034121703,cat,3.203611e-05,dog
plane,deer,0.85900515,deer,0.09246275,cat,0.035670932,ship
dog,cat,0.54459226,cat,0.2642835,dog,0.14240767,deer
horse,cat,0.52182513,cat,0.3032028,deer,0.14299116,dog
car,frog,0.91619056,frog,0.07730613,cat,0.0038467997,car
dog,dog,0.58427083,dog,0.38418227,cat,0.020210851,deer
deer,deer,0.8645529,deer,0.07648105,cat,0.030828074,bird
plane,bird,0.784651,bird,0.13512152,plane,0.037862632,cat
ship,ship,0.99974734,ship,8.832841e-05,plane,3.400797e-05,deer
deer,ship,0.49389628,ship,0.36261737,cat,0.09009339,deer
truck,cat,0.90514356,cat,0.048069783,dog,0.015221453,frog
ship,ship,0.99715745,ship,0.002667057,cat,0.00014157266,frog
horse,cat,0.60417664,cat,0.27855846,bird,0.04646922,dog
ship,ship,0.9923498,ship,0.007356619,cat,0.00011046721,dog
deer,deer,0.99728656,deer,0.0024810375,cat,0.00012377457,dog
bird,bird,0.95519364,bird,0.03895426,plane,0.002188233,cat
cat,cat,0.9985531,cat,0.0005450498,bird,0.00054394576,dog
deer,cat,0.738221,cat,0.24330714,deer,0.010497655,dog
plane,cat,0.7090146,cat,0.085323155,deer,0.07331015,plane
dog,cat,0.5436834,cat,0.4536268,dog,0.0012012144,horse
deer,deer,0.74662226,deer,0.23539172,cat,0.0071719554,frog
car,car,0.9882212,car,0.00719309,cat,0.0026583741,dog
ship,deer,0.9627067,deer,0.034669753,ship,0.0015048267,bird
bird,cat,0.683943,cat,0.22416313,bird,0.05830293,frog
dog,dog,0.9653094,dog,0.026377093,cat,0.0039377427,deer
deer,cat,0.9064345,cat,0.052917454,frog,0.036184244,deer
dog,dog,0.61912864,dog,0.3396682,cat,0.033756763,horse
bird,cat,0.66940624,cat,0.2779934,deer,0.02703393,bird
dog,dog,0.5938291,dog,0.37760493,cat,0.01892632,deer
cat,cat,0.9794152,cat,0.02052044,dog,2.0980777e-05,bird
horse,horse,0.9838471,horse,0.006196294,deer,0.0054072514,cat
truck,ship,0.7943399,ship,0.13247125,cat,0.05547783,truck
horse,cat,0.5743849,cat,0.15736596,horse,0.13631608,deer
car,cat,0.7800668,cat,0.094630875,frog,0.046804372,dog
deer,deer,0.9996635,deer,0.00028697719,cat,1.5925374e-05,dog
car,car,0.76781636,car,0.16808747,truck,0.023240693,cat
cat,cat,0.6338236,cat,0.18857758,dog,0.118827045,bird
car,cat,0.7907694,cat,0.12503713,ship,0.039704897,car
deer,cat,0.7544092,cat,0.21127583,deer,0.017490435,bird
dog,dog,0.9777974,dog,0.0219663,cat,8.4555555e-05,bird
dog,dog,0.996974,dog,0.0022364436,cat,0.00061087747,deer
car,cat,0.7142403,cat,0.18354262,ship,0.050199497,deer
horse,horse,0.76421016,horse,0.13787277,bird,0.06433119,dog
car,cat,0.8094436,cat,0.1386202,car,0.026155971,ship
cat,cat,0.99696237,cat,0.0012572347,deer,0.0008239322,dog
plane,ship,0.57498074,ship,0.29124352,cat,0.0904475,truck
car,cat,0.6091767,cat,0.22476807,bird,0.14285094,frog
bird,bird,0.9799483,bird,0.00704711,frog,0.006414894,deer
dog,cat,0.6521072,cat,0.3076935,dog,0.014103836,bird
horse,deer,0.81798375,deer,0.07997383,dog,0.06275057,horse
plane,plane,0.77062595,plane,0.10937821,bird,0.0576765,cat
frog,frog,0.99985206,frog,6.3813e-05,dog,6.069697e-05,cat
cat,cat,0.9822452,cat,0.017489275,dog,0.00011590266,horse
dog,dog,0.5452036,dog,0.39427543,cat,0.0456119,deer
horse,horse,0.8169882,horse,0.07897038,dog,0.05293754,deer
dog,dog,0.7999892,dog,0.14344262,cat,0.037246842,horse
dog,dog,0.9939482,dog,0.0060082334,cat,1.8005569e-05,deer
ship,ship,0.7862198,ship,0.18520786,cat,0.013065598,frog
truck,cat,0.913569,cat,0.045113094,dog,0.039799314,frog
deer,deer,0.9965102,deer,0.0020047505,cat,0.00057757716,horse
frog,frog,0.9844946,frog,0.012655902,cat,0.0012159012,ship
cat,cat,0.9932278,cat,0.0042103725,ship,0.0011402202,dog
frog,frog,0.9815035,frog,0.013155743,bird,0.0028532096,deer
frog,frog,0.9951207,frog,0.0035097932,cat,0.00068836054,bird
ship,deer,0.8876679,deer,0.07365976,ship,0.030354388,cat
bird,bird,0.9242977,bird,0.07220297,cat,0.0014515382,deer
frog,cat,0.6361184,cat,0.17316753,bird,0.081633896,frog
deer,deer,0.8249346,deer,0.08869371,dog,0.048894648,cat
ship,ship,0.9997788,ship,0.00013996585,cat,3.4957007e-05,bird
deer,deer,0.8916596,deer,0.060711324,bird,0.032934044,cat
car,car,0.91194916,car,0.05841526,frog,0.022709291,cat
cat,cat,0.8937527,cat,0.07944831,dog,0.024062863,frog
car,ship,0.9748344,ship,0.0131512815,frog,0.00909575,truck
bird,dog,0.5066165,dog,0.46767,cat,0.015156084,deer
cat,cat,0.9701231,cat,0.024540277,dog,0.0020021226,deer
cat,cat,0.5791014,cat,0.39223424,bird,0.014134019,frog
plane,plane,0.80828273,plane,0.14253275,cat,0.023431478,bird
car,cat,0.9461459,cat,0.027587127,ship,0.013749992,frog
frog,cat,0.79098797,cat,0.07797462,frog,0.07728788,dog
deer,deer,0.8056543,deer,0.14545132,cat,0.022754157,dog
bird,bird,0.9887418,bird,0.0050487877,deer,0.0046978462,cat
ship,ship,0.9674239,ship,0.026177151,cat,0.0028056542,frog
bird,bird,0.9559222,bird,0.018496653,frog,0.013629199,plane
deer,deer,0.9999548,deer,3.1850264e-05,cat,7.1868244e-06,frog
cat,cat,0.9977718,cat,0.00084191054,dog,0.0007591715,deer
car,truck,0.4116835,truck,0.37274113,car,0.16016065,ship
deer,deer,0.5568996,deer,0.25600612,cat,0.10235605,bird
deer,deer,0.98916465,deer,0.009671707,cat,0.0009565001,frog
deer,deer,0.9957748,deer,0.0030147966,cat,0.00049342867,ship
deer,cat,0.6345249,cat,0.3023546,deer,0.024946691,frog
car,ship,0.86716497,ship,0.07847399,frog,0.017148215,deer
dog,dog,0.86852837,dog,0.108350225,cat,0.0077493177,horse
dog,dog,0.988962,dog,0.005943176,horse,0.0045837853,cat
horse,horse,0.7244257,horse,0.25975013,cat,0.009980565,dog
frog,frog,0.99613345,frog,0.0035600294,bird,0.000270446,cat
dog,dog,0.93191856,dog,0.06725304,cat,0.0007067294,deer
deer,deer,0.9999975,deer,1.206564e-06,bird,3.7904326e-07,plane
dog,cat,0.37566167,cat,0.35175937,dog,0.26419142,deer
frog,frog,0.6857008,frog,0.13856933,cat,0.12047338,deer
dog,dog,0.94429535,dog,0.019346407,bird,0.018899608,cat
frog,cat,0.98466635,cat,0.0066697723,dog,0.004492384,bird
bird,cat,0.5485498,cat,0.27772006,bird,0.14887539,plane
deer,deer,0.9981603,deer,0.0016858724,cat,8.741534e-05,dog
horse,horse,0.39031905,horse,0.2654599,cat,0.1985865,deer
horse,cat,0.641784,cat,0.16186541,dog,0.08372074,bird
deer,deer,0.9676591,deer,0.0149798095,cat,0.008685629,frog
frog,frog,0.44557682,frog,0.37497836,cat,0.09837703,bird
dog,dog,0.99872583,dog,0.0011803495,cat,5.243587e-05,horse
plane,plane,0.5666013,plane,0.32668602,cat,0.03398703,bird
bird,bird,0.9711184,bird,0.024854783,cat,0.0036219272,plane
cat,cat,0.8392615,cat,0.054557648,bird,0.03341696,ship
truck,ship,0.47276393,ship,0.38700482,frog,0.09187582,cat
bird,deer,0.86931247,deer,0.11475368,bird,0.008547245,plane
cat,cat,0.91499835,cat,0.0717436,dog,0.0066929488,bird
ship,ship,0.9943598,ship,0.0022742427,bird,0.002064144,cat
plane,plane,0.98681563,plane,0.0098877745,deer,0.0019167254,bird
horse,horse,0.9878105,horse,0.011121949,dog,0.00047474555,cat
plane,bird,0.56987184,bird,0.16976078,cat,0.08761385,plane
frog,cat,0.8457615,cat,0.10628572,frog,0.034063227,dog
ship,cat,0.65284735,cat,0.25617623,ship,0.027344005,frog
car,cat,0.9871007,cat,0.010782732,dog,0.000753254,bird
bird,bird,0.89398015,bird,0.094325915,cat,0.008087054,dog
ship,ship,0.91780615,ship,0.0538428,bird,0.012816539,plane
truck,ship,0.71482253,ship,0.1128799,deer,0.07246942,cat
car,car,0.83725035,car,0.12758139,cat,0.014107421,ship
dog,cat,0.7565442,cat,0.22297311,dog,0.015939249,deer
deer,cat,0.5373467,cat,0.4230876,deer,0.019251008,frog
bird,cat,0.6164118,cat,0.14863315,dog,0.14665389,bird
cat,dog,0.9099202,dog,0.041491248,horse,0.029570334,cat
dog,dog,0.5236058,dog,0.46699,cat,0.00750207,horse
dog,dog,0.9959473,dog,0.004052076,cat,2.4044203e-07,bird
cat,cat,0.99344194,cat,0.002910398,dog,0.0013613107,deer
frog,frog,0.9847596,frog,0.011191144,cat,0.0019058893,ship
dog,dog,0.9909593,dog,0.008626299,cat,0.00036180604,horse
plane,bird,0.6295124,bird,0.18701366,cat,0.16643524,plane
cat,cat,0.99958926,cat,0.00029806726,dog,5.5030938e-05,deer
bird,cat,0.44377482,cat,0.3057459,dog,0.11731826,deer
car,car,0.9996946,car,0.00024570504,truck,3.972587e-05,cat
cat,cat,0.93744963,cat,0.040676583,dog,0.02003839,frog
cat,cat,0.9459482,cat,0.0434458,dog,0.00797183,deer
horse,deer,0.8986881,deer,0.08059419,horse,0.009347038,dog
horse,deer,0.8162839,deer,0.09311425,cat,0.048578452,dog
deer,deer,0.72723424,deer,0.2320271,cat,0.030454246,dog
truck,ship,0.96715254,ship,0.030806426,truck,0.00089805754,car
deer,deer,0.9999598,deer,2.541382e-05,cat,1.0581535e-05,dog
cat,cat,0.98409975,cat,0.008516612,bird,0.005704082,dog
truck,truck,0.99309266,truck,0.0018324995,car,0.0018128125,cat
dog,dog,0.99090016,dog,0.008666927,cat,0.00021685538,bird
car,cat,0.8931781,cat,0.042389467,deer,0.032933254,car
horse,deer,0.5241383,deer,0.24850878,bird,0.22279581,horse
frog,frog,0.99165934,frog,0.007867357,cat,0.00038065077,ship
frog,frog,0.5363973,frog,0.4602963,cat,0.0022479952,dog
deer,cat,0.9202184,cat,0.030663585,deer,0.023423834,dog
ship,cat,0.88713795,cat,0.072823845,ship,0.022468416,dog
dog,cat,0.9300104,cat,0.0411925,deer,0.02595713,dog
car,ship,0.91045505,ship,0.061048668,cat,0.015271082,frog
bird,cat,0.982532,cat,0.01233946,dog,0.0029548658,deer
ship,cat,0.95221806,cat,0.04367953,frog,0.0024078998,dog
deer,cat,0.9841172,cat,0.009411733,frog,0.0026138555,dog
dog,cat,0.6188705,cat,0.26600945,dog,0.056443658,deer
cat,cat,0.9574388,cat,0.03577019,dog,0.004581342,frog
cat,dog,0.6884199,dog,0.3052228,cat,0.0040626824,deer
cat,cat,0.8722744,cat,0.09002161,bird,0.035391565,dog
plane,cat,0.5497316,cat,0.4030725,ship,0.020632,deer
deer,deer,0.5687087,deer,0.38717452,cat,0.019326508,bird
ship,ship,0.999488,ship,0.0004183393,cat,2.787348e-05,bird
horse,horse,0.88852304,horse,0.059013836,dog,0.046303466,cat
horse,bird,0.6109823,bird,0.24102499,cat,0.12801768,ship
truck,deer,0.8178669,deer,0.09059458,truck,0.046731647,bird
deer,cat,0.73280555,cat,0.15686798,deer,0.052860033,frog
ship,cat,0.65798384,cat,0.28471452,ship,0.014657682,deer
deer,cat,0.8936089,cat,0.041521914,deer,0.0378966,dog
dog,cat,0.9678666,cat,0.012153029,dog,0.011366264,bird
truck,cat,0.4544629,cat,0.28162774,ship,0.18626285,truck
car,cat,0.43834317,cat,0.16619748,bird,0.15186802,plane
ship,cat,0.8735548,cat,0.10265167,dog,0.009329645,frog
cat,cat,0.9921051,cat,0.007489163,dog,0.00017124652,frog
car,cat,0.98504734,cat,0.005398778,deer,0.0029830167,bird
cat,cat,0.9999809,cat,1.769065e-05,dog,5.615973e-07,ship
ship,ship,0.840133,ship,0.11937038,cat,0.035408255,frog
plane,cat,0.46156135,cat,0.28520304,deer,0.10507147,frog
cat,cat,0.56794447,cat,0.4130572,deer,0.0116013745,frog
dog,dog,0.91115344,dog,0.06382379,horse,0.017088074,bird
deer,cat,0.9273896,cat,0.058619056,deer,0.0048888135,dog
frog,bird,0.6603026,bird,0.3341526,cat,0.0022119568,frog
truck,deer,0.9908868,deer,0.003878265,cat,0.0029433772,ship
bird,cat,0.53969646,cat,0.39836186,bird,0.02309498,frog
horse,horse,0.9957663,horse,0.0037971707,deer,0.00038424507,dog
bird,cat,0.6417251,cat,0.32280675,deer,0.031319145,bird
plane,plane,0.7581233,plane,0.11254405,deer,0.080396906,bird
dog,cat,0.89042866,cat,0.06459229,deer,0.025516912,dog
bird,cat,0.7938916,cat,0.11236362,frog,0.08407451,bird
truck,cat,0.7344248,cat,0.20462355,ship,0.051822834,dog
horse,horse,0.99733716,horse,0.0023708337,dog,0.000281766,cat
dog,dog,0.9566301,dog,0.043317895,cat,2.2327376e-05,deer
plane,plane,0.999977,plane,1.39433505e-05,bird,4.3303417e-06,ship
horse,deer,0.63825196,deer,0.24812718,horse,0.09462867,cat
plane,cat,0.75142443,cat,0.122560754,ship,0.07088079,plane
cat,cat,0.91789275,cat,0.07669029,dog,0.0050893086,frog
dog,dog,0.9873655,dog,0.0074286927,cat,0.0020514007,horse
dog,cat,0.77707344,cat,0.17946166,dog,0.028980156,bird
cat,cat,0.96465486,cat,0.03111369,dog,0.004018293,horse
ship,ship,0.76139474,ship,0.20823018,cat,0.020790288,frog
horse,horse,0.95484746,horse,0.044685926,cat,0.00021178336,dog
horse,cat,0.6616525,cat,0.13067274,horse,0.0726181,dog
truck,truck,0.41728294,truck,0.2910499,car,0.1442605,dog
frog,frog,0.9977724,frog,0.0019923244,cat,0.00014903062,dog
dog,cat,0.93868405,cat,0.044785056,dog,0.015835626,frog
ship,ship,0.9717306,ship,0.014735712,bird,0.0052490016,plane
truck,truck,0.98730844,truck,0.007704698,car,0.0032561885,cat
plane,cat,0.9770776,cat,0.012946397,frog,0.0034764742,dog
car,cat,0.75493926,cat,0.23148587,car,0.012000502,dog
truck,plane,0.3877161,plane,0.17674488,ship,0.17210935,frog
deer,deer,0.99567944,deer,0.0020495467,cat,0.0011347139,dog
plane,deer,0.3974025,deer,0.34238452,plane,0.075654745,dog
plane,cat,0.4470893,cat,0.25159544,ship,0.10475106,deer
car,cat,0.79889643,cat,0.07702812,car,0.05442421,frog
horse,deer,0.99305797,deer,0.0040718396,cat,0.0016227134,bird
bird,cat,0.9806801,cat,0.008975552,bird,0.0040397346,dog
bird,cat,0.9694009,cat,0.026852023,dog,0.0025870493,frog
ship,ship,0.9990441,ship,0.000519714,cat,0.00012377214,deer
dog,dog,0.98741317,dog,0.012289065,cat,0.00012037249,bird
truck,cat,0.78229624,cat,0.08680981,bird,0.07669051,deer
ship,ship,0.99931777,ship,0.00018450936,frog,8.84818e-05,cat
bird,bird,0.94574153,bird,0.037192956,cat,0.010423098,deer
