Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class
plane,plane,0.3828041,plane,0.3628428,cat,0.09967595,deer
truck,truck,0.92920685,truck,0.06743337,ship,0.0027574173,cat
bird,bird,0.97448575,bird,0.018991027,cat,0.0018415966,deer
frog,cat,0.4736889,cat,0.24098112,deer,0.14451978,frog
horse,deer,0.95472586,deer,0.034467682,cat,0.0033725512,bird
deer,deer,0.9828843,deer,0.0058054086,cat,0.0049942047,ship
bird,bird,0.6911149,bird,0.30031845,plane,0.00731731,cat
plane,ship,0.7412788,ship,0.14534353,deer,0.09118626,plane
plane,plane,0.81300133,plane,0.10243102,ship,0.069490865,deer
dog,deer,0.7764453,deer,0.13038112,horse,0.068531774,dog
cat,cat,0.67439514,cat,0.08597345,dog,0.07628529,bird
cat,cat,0.9561633,cat,0.016638832,dog,0.015837792,bird
bird,bird,0.73447585,bird,0.1100067,frog,0.060307305,deer
frog,deer,0.72103035,deer,0.167062,bird,0.086486146,cat
deer,deer,0.9979315,deer,0.0017288424,cat,0.000123725,bird
bird,cat,0.853461,cat,0.044185564,deer,0.04147514,dog
horse,deer,0.99367297,deer,0.003160367,horse,0.0021104605,dog
ship,deer,0.52245164,deer,0.35334188,ship,0.090720326,cat
plane,plane,0.65367746,plane,0.1481969,ship,0.13405211,frog
car,cat,0.2939399,cat,0.28272298,car,0.14175858,frog
plane,cat,0.51465166,cat,0.18423022,plane,0.14585645,ship
car,ship,0.6789415,ship,0.0969971,car,0.08718393,deer
cat,cat,0.9190562,cat,0.074414164,dog,0.0029217,horse
frog,frog,0.9713225,frog,0.02510171,cat,0.0024687725,bird
deer,plane,0.36214176,plane,0.29413646,ship,0.15051451,cat
ship,ship,0.694391,ship,0.2286218,deer,0.048537873,cat
plane,plane,0.9183794,plane,0.044941902,deer,0.010790793,cat
frog,frog,0.44943234,frog,0.38964576,bird,0.09867198,deer
plane,plane,0.27846977,plane,0.22755721,bird,0.14837986,cat
truck,ship,0.6085223,ship,0.26593786,deer,0.049660467,cat
car,ship,0.4103409,ship,0.3585182,cat,0.08620203,car
frog,deer,0.88012195,deer,0.10729198,frog,0.008643822,cat
bird,bird,0.94025195,bird,0.045099325,cat,0.007937345,deer
car,car,0.999059,car,0.0002260105,deer,0.00022464423,plane
plane,plane,0.25933537,plane,0.25200254,cat,0.19309947,deer
car,plane,0.41268262,plane,0.36527902,ship,0.095470525,deer
cat,cat,0.9834425,cat,0.0062351665,frog,0.0052550742,deer
plane,plane,0.96483576,plane,0.024008472,deer,0.01057934,bird
cat,cat,0.5878534,cat,0.36674184,deer,0.021443916,bird
horse,deer,0.7807476,deer,0.17622639,horse,0.040920928,dog
truck,cat,0.9543494,cat,0.014469964,plane,0.014000822,dog
truck,cat,0.59511685,cat,0.21583308,frog,0.10631243,ship
cat,cat,0.9959364,cat,0.0018846886,dog,0.0018431379,bird
horse,horse,0.99993885,horse,3.4887096e-05,deer,2.2028422e-05,dog
dog,horse,0.9986614,horse,0.00041078284,dog,0.0004105633,deer
horse,horse,0.8717108,horse,0.114739165,deer,0.012430244,dog
car,ship,0.97072023,ship,0.021794556,car,0.0035234992,plane
frog,frog,0.81126314,frog,0.13931099,cat,0.04122015,deer
frog,bird,0.44923565,bird,0.39021394,frog,0.12293645,cat
car,cat,0.37371522,cat,0.15285237,frog,0.14649652,ship
car,deer,0.35970667,deer,0.3226093,ship,0.104201175,cat
car,truck,0.29435864,truck,0.22406925,cat,0.18402462,ship
deer,deer,0.9996784,deer,0.00024417666,cat,5.0473056e-05,bird
deer,cat,0.73407334,cat,0.26070747,deer,0.002553391,plane
bird,bird,0.89643383,bird,0.0799564,deer,0.01209336,plane
car,ship,0.728539,ship,0.18429452,frog,0.07207844,cat
horse,deer,0.8860816,deer,0.05926544,bird,0.025485925,cat
plane,bird,0.3990323,bird,0.38802606,ship,0.1877715,plane
car,frog,0.8302621,frog,0.13972577,ship,0.024405057,car
bird,bird,0.9931993,bird,0.0049983817,cat,0.0005666661,frog
car,deer,0.73726785,deer,0.121771075,frog,0.06591806,cat
car,ship,0.9920224,ship,0.0037759722,cat,0.0033809142,car
cat,deer,0.5320037,deer,0.43398505,cat,0.011279826,dog
bird,deer,0.90140533,deer,0.06311327,bird,0.019733984,plane
frog,cat,0.77216136,cat,0.09879767,deer,0.07819187,frog
truck,truck,0.5436509,truck,0.17753682,frog,0.15051539,ship
car,frog,0.83453524,frog,0.092710055,ship,0.043767948,deer
cat,cat,0.78077185,cat,0.2114979,deer,0.0034625926,dog
bird,bird,0.9997508,bird,0.000213942,cat,1.2644644e-05,deer
plane,bird,0.99008673,bird,0.0062085744,frog,0.0021730617,plane
ship,plane,0.33789906,plane,0.26787478,cat,0.15291697,deer
horse,deer,0.6639576,deer,0.23087892,plane,0.044257063,cat
cat,bird,0.69881356,bird,0.25041878,cat,0.04305914,frog
deer,deer,0.39348385,deer,0.30048978,cat,0.17367958,plane
frog,frog,0.50726277,frog,0.23793986,ship,0.08610188,cat
deer,bird,0.7183664,bird,0.27810332,deer,0.0019600592,horse
frog,cat,0.40855977,cat,0.23274532,frog,0.13636896,ship
truck,ship,0.68777883,ship,0.09043721,deer,0.08077202,plane
deer,cat,0.57189417,cat,0.40453863,deer,0.010712788,horse
ship,frog,0.44554818,frog,0.41549718,cat,0.062786296,dog
truck,deer,0.5303618,deer,0.2668082,ship,0.099985085,truck
cat,cat,0.6909074,cat,0.14175928,deer,0.07102371,dog
plane,cat,0.5106395,cat,0.16523519,plane,0.16470024,ship
dog,dog,0.98445976,dog,0.009676252,cat,0.0035487374,deer
horse,cat,0.4560552,cat,0.14892924,frog,0.13514176,horse
bird,bird,0.64806604,bird,0.16112612,ship,0.06902473,horse
plane,plane,0.99723226,plane,0.001835342,bird,0.0005433182,frog
bird,bird,0.86785704,bird,0.068495445,plane,0.02622455,cat
truck,dog,0.33534923,dog,0.33128294,deer,0.3079496,cat
truck,ship,0.79266894,ship,0.14642835,deer,0.029669914,cat
cat,cat,0.6314832,cat,0.116310924,bird,0.10697867,deer
ship,ship,0.6974407,ship,0.1255442,deer,0.09790718,plane
horse,cat,0.82192963,cat,0.08291132,deer,0.033736717,bird
car,car,0.9915747,car,0.0031334276,plane,0.002007216,cat
car,deer,0.5175452,deer,0.242078,bird,0.13132541,ship
bird,bird,0.99915063,bird,0.00043737874,cat,0.0002853958,dog
bird,bird,0.9761597,bird,0.017899375,cat,0.003625116,frog
bird,cat,0.52382547,cat,0.19115116,bird,0.1123425,frog
dog,cat,0.40758428,cat,0.20229775,bird,0.17538343,plane
truck,ship,0.67682874,ship,0.22894832,cat,0.05165023,deer
car,deer,0.35738045,deer,0.28090042,dog,0.19895884,cat
bird,bird,0.56889254,bird,0.22005838,cat,0.098964244,plane
frog,frog,0.7336692,frog,0.115295246,cat,0.08887648,deer
car,ship,0.8787245,ship,0.05391733,deer,0.042336125,car
bird,cat,0.72145635,cat,0.20224626,frog,0.05304062,bird
car,deer,0.563406,deer,0.14268929,frog,0.11350411,cat
ship,ship,0.99067277,ship,0.003986645,deer,0.002322186,plane
truck,cat,0.33574814,cat,0.28321382,frog,0.16065614,ship
bird,plane,0.49206072,plane,0.41221866,bird,0.04218959,cat
cat,cat,0.40631172,cat,0.27383175,plane,0.21479161,ship
car,cat,0.59978205,cat,0.27694404,deer,0.08793125,frog
truck,cat,0.647759,cat,0.13131887,truck,0.07757626,dog
truck,dog,0.42801476,dog,0.23387954,truck,0.13284005,ship
deer,cat,0.7345977,cat,0.1219703,dog,0.066896245,deer
deer,deer,0.9977859,deer,0.0009820221,plane,0.00037904273,cat
dog,deer,0.6402221,deer,0.285841,cat,0.02202589,dog
dog,cat,0.4661284,cat,0.40053633,dog,0.08761453,bird
plane,plane,0.74860334,plane,0.18941507,cat,0.036807604,ship
cat,cat,0.6292762,cat,0.3508952,bird,0.009240746,deer
cat,cat,0.39330035,cat,0.3277014,bird,0.18374994,dog
horse,deer,0.99331903,deer,0.003567715,horse,0.0024561023,frog
car,car,0.54315346,car,0.4249603,ship,0.013946779,plane
horse,deer,0.62898827,deer,0.13596027,cat,0.10828113,horse
horse,horse,0.9939253,horse,0.0058794855,deer,0.00011642636,dog
truck,deer,0.7811335,deer,0.07633715,cat,0.048183706,frog
ship,ship,0.9696549,ship,0.011058177,deer,0.007514036,frog
frog,frog,0.8266281,frog,0.048337877,deer,0.044029642,cat
cat,cat,0.5022609,cat,0.21937296,deer,0.21043225,dog
dog,dog,0.7520353,dog,0.14834496,deer,0.07715806,cat
dog,dog,0.69309914,dog,0.14095661,deer,0.07579485,cat
car,frog,0.7493197,frog,0.0962996,plane,0.06731985,cat
frog,cat,0.59216684,cat,0.32441103,frog,0.04254982,deer
bird,bird,0.9579534,bird,0.022581713,cat,0.013597466,plane
horse,cat,0.59158874,cat,0.11999464,horse,0.08666238,deer
ship,ship,0.44205886,ship,0.3320676,cat,0.1397702,deer
deer,deer,0.7717841,deer,0.13609563,cat,0.029649645,bird
cat,cat,0.5445336,cat,0.37980923,deer,0.033889145,dog
cat,deer,0.5597077,deer,0.31163433,cat,0.11257226,dog
dog,bird,0.71575445,bird,0.15685402,cat,0.07847209,dog
truck,ship,0.43620738,ship,0.34813985,cat,0.13476697,deer
frog,ship,0.5613428,ship,0.13504173,deer,0.113560185,frog
ship,ship,0.9526036,ship,0.032334,deer,0.00899298,cat
dog,cat,0.9546158,cat,0.017671937,dog,0.014929298,frog
car,car,0.92079014,car,0.02691079,ship,0.022728225,plane
plane,ship,0.5582704,ship,0.22096185,plane,0.18163007,deer
frog,frog,0.6641677,frog,0.12099658,bird,0.11695446,cat
horse,cat,0.83305657,cat,0.06517246,dog,0.055932812,bird
plane,cat,0.8045456,cat,0.10090834,deer,0.050819438,plane
truck,deer,0.47970477,deer,0.3299627,cat,0.052196965,truck
frog,frog,0.990973,frog,0.006974134,deer,0.0012166621,cat
bird,plane,0.82380575,plane,0.07250142,bird,0.03815545,cat
plane,cat,0.40505457,cat,0.35837007,plane,0.10539308,deer
ship,ship,0.99788386,ship,0.0006586093,cat,0.00050357333,plane
horse,horse,0.997619,horse,0.0012429008,dog,0.0009329694,deer
car,ship,0.7872652,ship,0.08238226,car,0.05121337,deer
bird,bird,0.72835785,bird,0.23931043,frog,0.021125335,plane
frog,deer,0.7219946,deer,0.2040044,cat,0.06528792,dog
truck,deer,0.58105505,deer,0.36791325,ship,0.031070327,plane
car,frog,0.9666169,frog,0.02764312,ship,0.0035991436,car
frog,frog,0.8218843,frog,0.09387607,bird,0.05281897,cat
deer,bird,0.40976563,bird,0.31989494,deer,0.15951627,cat
horse,cat,0.2700983,cat,0.20629108,bird,0.18780476,dog
car,cat,0.7512604,cat,0.089786485,bird,0.045855604,car
truck,deer,0.740832,deer,0.21549284,cat,0.021432789,dog
plane,plane,0.98970234,plane,0.007688057,deer,0.0008022833,frog
plane,ship,0.9312443,ship,0.04319776,deer,0.015264076,plane
dog,deer,0.3702985,deer,0.2421812,plane,0.16767645,bird
bird,bird,0.80772984,bird,0.07188844,plane,0.056133006,horse
ship,deer,0.9845451,deer,0.009051429,cat,0.0036048915,ship
cat,plane,0.35015056,plane,0.27230868,frog,0.17476447,cat
ship,ship,0.9961876,ship,0.0014085637,deer,0.0009692053,cat
bird,deer,0.5939778,deer,0.29112077,cat,0.041949846,ship
ship,ship,0.9786985,ship,0.01416293,deer,0.0035956097,plane
deer,deer,0.98269546,deer,0.011727247,cat,0.0023523513,bird
plane,plane,0.77405554,plane,0.112137094,bird,0.08791053,cat
ship,cat,0.49358702,cat,0.38741478,deer,0.047106292,bird
cat,cat,0.83710873,cat,0.07180126,frog,0.039659243,bird
frog,cat,0.7348814,cat,0.090594456,deer,0.059509106,dog
car,car,0.5784588,car,0.15012194,deer,0.12816113,ship
bird,bird,0.9898615,bird,0.0046854652,frog,0.0043585584,cat
cat,cat,0.36413908,cat,0.29185888,deer,0.22114837,dog
plane,cat,0.77629817,cat,0.095932916,plane,0.08629799,bird
dog,cat,0.8696963,cat,0.09902041,dog,0.020922849,bird
plane,plane,0.42121568,plane,0.27572367,ship,0.20564623,deer
deer,deer,0.8529326,deer,0.14070503,cat,0.0018025053,frog
car,car,0.2708034,car,0.23562104,plane,0.17620154,ship
horse,cat,0.4452587,cat,0.21570426,horse,0.15117459,deer
bird,bird,0.9959603,bird,0.0016152338,cat,0.0016081405,plane
plane,ship,0.9525772,ship,0.019072866,deer,0.0168956,cat
car,ship,0.9005035,ship,0.08169821,deer,0.005122309,frog
cat,cat,0.8540996,cat,0.085429534,dog,0.048339926,deer
truck,cat,0.6211918,cat,0.15967259,truck,0.10665238,plane
car,cat,0.4911271,cat,0.33155012,dog,0.07188022,horse
frog,cat,0.982819,cat,0.008963667,dog,0.006213885,frog
car,ship,0.4698535,ship,0.2944372,plane,0.15839165,car
frog,plane,0.7114953,plane,0.14556608,frog,0.10540022,cat
car,car,0.8459802,car,0.122879304,ship,0.01862058,plane
bird,bird,0.40395215,bird,0.37898898,cat,0.09637613,deer
ship,deer,0.4773558,deer,0.3767638,ship,0.06272253,plane
horse,horse,0.9964096,horse,0.0016249015,dog,0.0008453979,deer
plane,plane,0.9155365,plane,0.07529019,bird,0.003558102,deer
truck,dog,0.6368396,dog,0.14823662,cat,0.13285148,ship
dog,frog,0.90478295,frog,0.055852283,cat,0.02441229,dog
ship,bird,0.31121308,bird,0.22292809,deer,0.21675305,plane
plane,deer,0.38823995,deer,0.35369655,ship,0.11501628,frog
plane,cat,0.49506167,cat,0.329373,plane,0.073988244,frog
car,frog,0.48237786,frog,0.23695475,plane,0.092078,bird
horse,bird,0.46487758,bird,0.2715524,plane,0.10941023,cat
truck,deer,0.6215737,deer,0.21407068,ship,0.07130201,plane
horse,deer,0.40758392,deer,0.33335572,frog,0.17326398,bird
car,cat,0.90342855,cat,0.03709964,deer,0.026476027,plane
truck,ship,0.7230714,ship,0.22294374,truck,0.039038744,deer
bird,bird,0.728655,bird,0.13399254,cat,0.0782458,plane
car,ship,0.85947675,ship,0.1204449,car,0.009174586,deer
truck,ship,0.6262196,ship,0.13841814,plane,0.11109941,frog
deer,deer,0.87285894,deer,0.031086568,plane,0.02371551,dog
cat,cat,0.99724966,cat,0.0014583699,dog,0.0011298918,deer
frog,frog,0.99926656,frog,0.0006296939,cat,3.482164e-05,deer
plane,plane,0.89130104,plane,0.02702262,frog,0.02618323,deer
bird,frog,0.7120446,frog,0.16127041,bird,0.059898045,cat
plane,cat,0.5552083,cat,0.2858904,dog,0.087196305,plane
plane,deer,0.5936273,deer,0.25795683,ship,0.11819884,cat
truck,cat,0.9096048,cat,0.053183813,ship,0.012434512,deer
truck,car,0.32957116,car,0.20717897,dog,0.17988479,cat
ship,ship,0.8061253,ship,0.11764857,plane,0.05872213,deer
truck,ship,0.49277782,ship,0.32025743,deer,0.122961,cat
deer,cat,0.8772646,cat,0.05946588,deer,0.018234998,plane
dog,dog,0.6718332,dog,0.25798994,cat,0.06111296,bird
deer,cat,0.51992816,cat,0.12032733,deer,0.10919472,dog
cat,cat,0.6111716,cat,0.17014195,deer,0.10654799,dog
plane,ship,0.47860864,ship,0.34527355,cat,0.10859928,deer
horse,cat,0.42411608,cat,0.38091916,dog,0.17906907,horse
ship,plane,0.36906928,plane,0.25339797,cat,0.17891717,ship
horse,horse,0.9992861,horse,0.0005474233,dog,0.00013202128,deer
cat,cat,0.9317321,cat,0.022249991,plane,0.021061935,deer
horse,deer,0.4064729,deer,0.25191483,cat,0.14881529,ship
dog,cat,0.6094383,cat,0.31176066,deer,0.03973095,dog
deer,cat,0.7558066,cat,0.11585416,deer,0.03442916,bird
frog,frog,0.9500199,frog,0.03284867,cat,0.0069584884,deer
dog,cat,0.5316324,cat,0.42917868,dog,0.026854388,bird
truck,cat,0.6960683,cat,0.105731115,dog,0.08551806,ship
dog,cat,0.86492497,cat,0.092716895,bird,0.01628844,dog
bird,cat,0.4165412,cat,0.35268942,bird,0.08400605,plane
deer,cat,0.47716236,cat,0.41017097,deer,0.07380123,dog
bird,cat,0.86227274,cat,0.11278464,bird,0.02193091,dog
horse,horse,0.93480706,horse,0.03747305,deer,0.013553904,dog
truck,truck,0.97132754,truck,0.015940087,car,0.004090795,ship
frog,cat,0.45278424,cat,0.37240648,deer,0.16891468,frog
horse,deer,0.9943257,deer,0.0043518045,ship,0.0005837403,horse
deer,deer,0.9853735,deer,0.0055479803,cat,0.003476232,dog
horse,deer,0.68165046,deer,0.2823376,horse,0.016208215,dog
car,deer,0.41541213,deer,0.18109497,truck,0.15789162,car
bird,plane,0.9489762,plane,0.025276508,bird,0.011501244,cat
cat,cat,0.5213988,cat,0.20113195,frog,0.11461848,dog
car,car,0.69797,car,0.15989564,ship,0.057708964,bird
car,frog,0.8537351,frog,0.03574793,cat,0.027064132,deer
cat,deer,0.66920227,deer,0.22285579,cat,0.053979993,bird
frog,cat,0.95768267,cat,0.038812567,plane,0.0030639705,deer
ship,ship,0.8823681,ship,0.10798722,deer,0.0031735182,horse
cat,cat,0.34763438,cat,0.33131468,deer,0.26301354,plane
horse,deer,0.40884992,deer,0.29396608,horse,0.1685336,dog
horse,horse,0.994653,horse,0.0030949207,deer,0.0021355085,dog
plane,deer,0.5307103,deer,0.22940528,cat,0.16801777,plane
ship,ship,0.9668238,ship,0.014871714,deer,0.011247362,plane
car,ship,0.3954244,ship,0.2753707,cat,0.09789737,deer
dog,cat,0.56226414,cat,0.38619938,dog,0.050191134,bird
bird,bird,0.9902444,bird,0.0063327723,cat,0.0016952801,deer
dog,deer,0.41644496,deer,0.29169953,cat,0.16252667,frog
dog,bird,0.50995886,bird,0.44537005,cat,0.023581773,deer
cat,cat,0.90274614,cat,0.07146038,frog,0.0112079,bird
frog,frog,0.8848542,frog,0.053603142,cat,0.03775539,bird
cat,cat,0.94198924,cat,0.023967555,dog,0.012772065,bird
dog,cat,0.72495633,cat,0.16308744,dog,0.073273174,bird
truck,ship,0.91583717,ship,0.02884271,cat,0.027165685,deer
ship,ship,0.50483745,ship,0.29154837,cat,0.088409305,deer
deer,deer,0.9824724,deer,0.0077016624,ship,0.004400827,cat
frog,cat,0.48062965,cat,0.17766668,ship,0.15668686,dog
ship,ship,0.9912049,ship,0.003139787,cat,0.002194811,plane
plane,plane,0.42853224,plane,0.38202158,cat,0.07970824,ship
deer,deer,0.9235426,deer,0.055557717,bird,0.009290306,cat
car,ship,0.6140462,ship,0.24226847,car,0.08988239,plane
horse,deer,0.9820451,deer,0.0074703177,cat,0.004779059,horse
ship,deer,0.48781124,deer,0.2844043,ship,0.1232229,cat
deer,plane,0.56402963,plane,0.22498874,cat,0.13270356,deer
truck,deer,0.90835655,deer,0.061150964,ship,0.014384826,cat
horse,cat,0.40932468,cat,0.367197,deer,0.10847799,plane
bird,cat,0.67100126,cat,0.13851883,bird,0.09678608,deer
frog,frog,0.99695134,frog,0.0024025415,deer,0.00031155397,bird
cat,bird,0.3445701,bird,0.31434637,cat,0.14630418,plane
ship,cat,0.33603737,cat,0.32114848,ship,0.23335652,plane
ship,ship,0.98003376,ship,0.01613319,deer,0.0021438336,bird
frog,frog,0.9973103,frog,0.0018667805,ship,0.00043919496,cat
horse,cat,0.6467328,cat,0.14751066,deer,0.09135882,dog
cat,deer,0.50406545,deer,0.36670983,cat,0.04174213,bird
ship,plane,0.77209526,plane,0.1417487,ship,0.06289783,frog
car,ship,0.867828,ship,0.03678013,car,0.036080066,frog
car,ship,0.32533574,ship,0.24695463,deer,0.18641023,cat
dog,cat,0.63843983,cat,0.16075668,dog,0.094533406,frog
cat,cat,0.97272766,cat,0.024822136,frog,0.00087383244,deer
horse,ship,0.9394831,ship,0.026826654,deer,0.011843447,cat
truck,cat,0.9440639,cat,0.036199126,deer,0.009316888,dog
truck,plane,0.2770227,plane,0.26300588,car,0.25511298,ship
truck,plane,0.36835098,plane,0.35251758,cat,0.1181898,truck
ship,ship,0.8920648,ship,0.07396543,plane,0.01968249,cat
dog,horse,0.67769176,horse,0.17614636,cat,0.09916717,dog
truck,ship,0.66389114,ship,0.192537,deer,0.039104298,cat
truck,frog,0.8627896,frog,0.036559835,cat,0.03303478,ship
frog,frog,0.99037206,frog,0.0037716127,deer,0.0036985236,cat
ship,ship,0.9767343,ship,0.014334071,plane,0.003933507,truck
ship,ship,0.94262177,ship,0.02146137,cat,0.020187246,plane
deer,deer,0.75180787,deer,0.14737433,cat,0.042703137,ship
ship,ship,0.4036589,ship,0.20285928,deer,0.15778571,cat
car,frog,0.4564939,frog,0.22472498,cat,0.16466069,deer
plane,plane,0.72593915,plane,0.14921226,cat,0.055209536,bird
car,car,0.9819758,car,0.015780123,cat,0.0006122795,frog
ship,ship,0.93915915,ship,0.034861848,deer,0.014849957,plane
ship,deer,0.98217356,deer,0.010015002,ship,0.005555942,bird
frog,cat,0.8898994,cat,0.05485607,frog,0.015937466,bird
dog,dog,0.8810715,dog,0.11531623,cat,0.002033905,bird
truck,car,0.52070844,car,0.30119872,truck,0.077729896,cat
plane,plane,0.99661607,plane,0.0016914832,ship,0.0008345045,deer
frog,frog,0.61440355,frog,0.34013543,deer,0.018096704,ship
car,frog,0.449724,frog,0.22721781,deer,0.15507579,plane
bird,cat,0.30695993,cat,0.21298815,frog,0.21021408,plane
frog,frog,0.9691245,frog,0.013213078,cat,0.007849361,bird
frog,deer,0.38678083,deer,0.25548822,frog,0.15544023,ship
cat,bird,0.85203505,bird,0.108344786,cat,0.02792886,frog
dog,dog,0.5679192,dog,0.4260145,cat,0.0039297626,bird
frog,frog,0.980472,frog,0.007830072,cat,0.005903213,plane
dog,cat,0.90537226,cat,0.03922953,plane,0.016935445,deer
dog,dog,0.8002108,dog,0.15779446,deer,0.020253781,horse
cat,horse,0.6430572,horse,0.1511429,dog,0.12803164,cat
cat,deer,0.8976994,deer,0.045021225,ship,0.027764091,cat
frog,deer,0.43719244,deer,0.21439117,dog,0.18854637,frog
ship,ship,0.9583503,ship,0.022645999,deer,0.013136851,cat
truck,cat,0.39578137,cat,0.16916442,car,0.14016558,dog
deer,cat,0.4794254,cat,0.29089177,plane,0.079759225,deer
deer,deer,0.5637457,deer,0.35571143,cat,0.030859899,ship
cat,cat,0.94584113,cat,0.022417665,dog,0.020370552,frog
ship,ship,0.5012833,ship,0.41407806,cat,0.05926687,deer
cat,deer,0.6601746,deer,0.16443707,cat,0.07725863,dog
frog,frog,0.8432899,frog,0.10017238,cat,0.023699125,bird
plane,ship,0.7732688,ship,0.111670904,deer,0.06164613,cat
ship,ship,0.8243271,ship,0.072227135,deer,0.04660616,cat
dog,bird,0.40857673,bird,0.39352706,dog,0.19217242,cat
horse,deer,0.51603955,deer,0.48368305,horse,0.00013011009,bird
ship,ship,0.6337753,ship,0.35802412,deer,0.0048892736,cat
deer,deer,0.9604332,deer,0.037277363,cat,0.00078463845,frog
frog,cat,0.50797325,cat,0.14316922,deer,0.13454542,ship
dog,dog,0.5479405,dog,0.4222953,cat,0.021704122,bird
cat,horse,0.90867877,horse,0.058356125,dog,0.023930388,cat
car,car,0.62063205,car,0.18661879,cat,0.11640837,frog
ship,ship,0.9096438,ship,0.07037402,deer,0.007888515,plane
cat,bird,0.5642778,bird,0.30268914,cat,0.042251684,dog
plane,ship,0.43702212,ship,0.20170139,plane,0.18110566,deer
deer,bird,0.9445882,bird,0.025748612,plane,0.016223881,cat
deer,deer,0.9938454,deer,0.003460698,horse,0.0017059937,cat
cat,cat,0.9556412,cat,0.035315674,dog,0.007905479,deer
cat,cat,0.96541923,cat,0.012302329,frog,0.00849975,dog
dog,deer,0.57096684,deer,0.25956213,dog,0.10378368,cat
cat,cat,0.9419763,cat,0.029104397,plane,0.016568879,frog
cat,cat,0.4998882,cat,0.3861635,frog,0.045098364,deer
bird,deer,0.40666774,deer,0.23378941,bird,0.16767305,plane
horse,dog,0.3955326,dog,0.26974124,bird,0.15101549,horse
horse,horse,0.95888424,horse,0.022094319,dog,0.011666794,deer
ship,ship,0.9818125,ship,0.009353455,frog,0.0066031474,cat
bird,deer,0.97395056,deer,0.019144466,cat,0.002975205,bird
plane,plane,0.99647045,plane,0.0017540789,ship,0.00073491764,bird
dog,dog,0.99947613,dog,0.00033501902,cat,8.294058e-05,horse
dog,dog,0.46256578,dog,0.23387073,cat,0.14068034,frog
frog,frog,0.8424422,frog,0.08555879,cat,0.07106022,dog
car,car,0.9263317,car,0.052123144,ship,0.0045935004,cat
car,car,0.81181437,car,0.10165938,deer,0.032834835,truck
cat,cat,0.9732363,cat,0.015969317,dog,0.0067860666,deer
truck,cat,0.5109038,cat,0.1745087,truck,0.14667247,ship
truck,cat,0.845131,cat,0.08130607,deer,0.021634186,ship
cat,cat,0.44043472,cat,0.27834195,bird,0.24228431,frog
frog,cat,0.68773675,cat,0.11736864,frog,0.08037937,deer
horse,horse,0.9993724,horse,0.00028403295,dog,0.00019688351,deer
car,ship,0.9518269,ship,0.026546875,deer,0.017367952,plane
ship,ship,0.7485225,ship,0.10382626,deer,0.0792305,cat
cat,cat,0.81644,cat,0.10367953,deer,0.0507401,frog
truck,ship,0.8826776,ship,0.04314109,truck,0.035189196,deer
ship,cat,0.3918935,cat,0.28944513,frog,0.13662998,deer
horse,deer,0.99711144,deer,0.0016312875,horse,0.00064054533,cat
ship,ship,0.8498677,ship,0.06995146,deer,0.039867345,cat
ship,cat,0.97094065,cat,0.016423257,ship,0.00844309,bird
plane,plane,0.9313432,plane,0.033189557,cat,0.023939624,frog
cat,cat,0.9724488,cat,0.019447876,bird,0.0042717108,frog
bird,bird,0.5347133,bird,0.31204814,dog,0.07365577,horse
deer,deer,0.6083183,deer,0.3642071,cat,0.013636109,dog
ship,cat,0.3410928,cat,0.24826612,ship,0.13537571,deer
horse,horse,0.99939585,horse,0.00050502963,deer,9.3546e-05,dog
dog,plane,0.43163738,plane,0.30956066,cat,0.1384415,ship
horse,horse,0.9391739,horse,0.030028535,dog,0.020237237,deer
car,frog,0.58673924,frog,0.19194025,deer,0.10341837,bird
ship,ship,0.8116839,ship,0.089391366,cat,0.0623317,plane
horse,horse,0.7896168,horse,0.20827512,deer,0.0008606531,dog
cat,frog,0.7429941,frog,0.09406116,cat,0.07888728,plane
dog,frog,0.8984927,frog,0.07504412,cat,0.017534414,dog
deer,deer,0.7102262,deer,0.19070831,horse,0.046433773,cat
deer,deer,0.30863717,deer,0.21806741,horse,0.14545228,bird
cat,cat,0.81576234,cat,0.17523813,dog,0.0039564595,bird
ship,ship,0.6081913,ship,0.24648492,cat,0.0851587,plane
frog,frog,0.9999453,frog,1.7178356e-05,plane,1.0214176e-05,ship
car,plane,0.5330783,plane,0.41216922,ship,0.032698467,deer
car,ship,0.827093,ship,0.077114895,plane,0.030954124,deer
frog,frog,0.38049725,frog,0.22771885,deer,0.1417939,ship
cat,bird,0.6962812,bird,0.1856093,cat,0.07380557,deer
bird,cat,0.6545219,cat,0.090978175,plane,0.081396885,ship
bird,deer,0.7235971,deer,0.18873316,plane,0.058232863,bird
ship,ship,0.98535305,ship,0.007829647,bird,0.0062957546,cat
truck,deer,0.8529266,deer,0.061982986,truck,0.032862604,cat
ship,ship,0.91321176,ship,0.08159255,deer,0.0016188199,plane
cat,cat,0.96950513,cat,0.011996763,dog,0.010228522,bird
cat,cat,0.42143703,cat,0.26923156,plane,0.22719884,bird
ship,deer,0.34160423,deer,0.2182599,ship,0.2003201,cat
car,cat,0.4389705,cat,0.15006022,deer,0.14557269,frog
car,cat,0.34814993,cat,0.1740998,deer,0.16759166,bird
plane,deer,0.91654044,deer,0.040434286,plane,0.028068643,bird
dog,cat,0.56604916,cat,0.26106283,dog,0.08028648,deer
bird,plane,0.53379565,plane,0.18203984,ship,0.13488239,cat
