Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class,Num_Layers_Used,Top_Prob_Layer1,Top_Prob_Layer2,Top_Prob_Layer3
frog,cat,78.37232,cat,15.294287,deer,4.1970515,frog,1,78.372323513031,,
frog,cat,81.39959,cat,17.441017,frog,0.83983487,bird,1,81.3995897769928,,
horse,horse,60.403217,horse,37.753933,deer,0.87404454,bird,1,60.40321588516235,,
dog,cat,71.24482,cat,26.407373,dog,1.1245161,bird,1,71.24481797218323,,
plane,plane,41.279,plane,37.019085,cat,12.231355,ship,1,41.27900004386902,,
truck,ship,92.07359,ship,3.0536351,frog,2.6064894,cat,1,92.07359552383423,,
truck,cat,87.122505,cat,4.2572584,dog,3.6394556,deer,1,87.12250590324402,,
frog,cat,88.0865,cat,7.4190707,bird,2.28652,frog,1,88.08650374412537,,
car,frog,37.005997,frog,32.97641,ship,25.455633,cat,1,37.00599670410156,,
plane,plane,98.67967,plane,0.8578067,bird,0.35482287,cat,1,98.67967367172241,,
deer,cat,62.43053,cat,27.759844,deer,9.055228,dog,1,62.43053078651428,,
frog,frog,99.79511,frog,0.123008296,ship,0.07408769,cat,1,99.7951090335846,,
cat,bird,52.811005,bird,23.908562,deer,12.378503,cat,1,52.81100273132324,,
frog,cat,57.560093,cat,19.016975,deer,10.544898,bird,1,57.56009221076965,,
truck,truck,48.058804,truck,28.187729,cat,16.550388,dog,1,48.058801889419556,,
cat,frog,49.809013,frog,34.09254,cat,6.918348,ship,1,49.80901479721069,,
frog,frog,74.166214,frog,25.538694,cat,0.14051226,dog,1,74.16621446609497,,
frog,cat,81.66112,cat,17.827517,frog,0.37999058,dog,1,81.66111707687378,,
ship,cat,84.510376,cat,5.339538,ship,3.4124017,deer,1,84.51037406921387,,
bird,bird,99.85098,bird,0.06545403,cat,0.05318628,frog,1,99.85098242759705,,
car,cat,62.807106,cat,20.611193,dog,7.1495147,deer,1,62.80710697174072,,
plane,plane,99.82174,plane,0.14649208,bird,0.012775275,ship,1,99.82174038887024,,
car,car,96.69077,car,1.973271,frog,0.5847435,cat,1,96.69077396392822,,
truck,frog,88.237274,frog,8.309754,ship,2.8576813,truck,1,88.23727369308472,,
cat,cat,99.7311,cat,0.18778436,dog,0.058877967,bird,1,99.7310996055603,,
horse,cat,99.15701,cat,0.7925339,dog,0.021727454,deer,1,99.15701150894165,,
deer,cat,64.97047,cat,26.874945,deer,3.4709647,frog,1,64.970463514328,,
cat,cat,99.87191,cat,0.12162746,dog,0.0036226127,horse,1,99.87190961837769,,
plane,plane,71.79067,plane,17.962973,deer,6.434101,cat,1,71.79067134857178,,
bird,bird,98.41995,bird,1.5561585,plane,0.0076740077,horse,1,98.41995239257812,,
horse,horse,93.85858,horse,5.840052,deer,0.2874252,dog,1,93.85858178138733,,
frog,frog,83.089325,frog,16.740807,cat,0.103470206,bird,1,83.08932781219482,,
deer,deer,99.97416,deer,0.011048056,cat,0.010073308,horse,1,99.97416138648987,,
cat,cat,97.93185,cat,1.9624418,dog,0.067436196,deer,1,97.93184995651245,,
plane,cat,91.915085,cat,4.418759,dog,1.6257826,deer,1,91.91508293151855,,
ship,ship,98.43711,ship,1.4300983,cat,0.040838223,dog,1,98.43711256980896,,
bird,deer,98.77608,deer,0.43530267,dog,0.3908404,cat,1,98.77607822418213,,
plane,cat,82.63737,cat,17.095009,dog,0.20104142,deer,1,82.63736963272095,,
plane,ship,65.30258,ship,20.722393,plane,10.834141,bird,1,65.30258059501648,,
truck,truck,75.346115,truck,18.405401,ship,3.0528002,cat,1,75.34611225128174,,
frog,frog,76.80096,frog,19.086845,cat,2.6065083,deer,1,76.80095434188843,,
frog,frog,42.89567,frog,34.756397,deer,16.826963,cat,1,42.89567172527313,,
frog,cat,95.86724,cat,1.4595308,deer,1.0035701,dog,1,95.86724042892456,,
ship,cat,56.492275,cat,35.539978,ship,2.960906,dog,1,56.49227499961853,,
horse,deer,38.29342,deer,22.26218,dog,20.4207,bird,1,38.293418288230896,,
deer,cat,97.47508,cat,1.711712,dog,0.3107698,frog,1,97.4750816822052,,
car,cat,65.31612,cat,25.78533,car,3.1744452,ship,1,65.31611680984497,,
ship,cat,84.60105,cat,7.5287924,ship,5.5998664,deer,1,84.60105061531067,,
car,car,99.941025,car,0.030598607,cat,0.019963523,ship,1,99.94102716445923,,
bird,cat,59.348454,cat,15.105416,dog,13.673025,bird,1,59.34845209121704,,
bird,bird,85.4446,bird,6.6274986,cat,3.7790134,dog,1,85.44460535049438,,
deer,cat,91.21716,cat,8.101294,deer,0.5080817,frog,1,91.21716618537903,,
ship,ship,99.59399,ship,0.28298277,cat,0.05731984,frog,1,99.593985080719,,
dog,dog,87.72066,dog,12.161827,cat,0.04680987,bird,1,87.7206563949585,,
bird,bird,87.52756,bird,8.798335,deer,1.5878823,frog,1,87.52756118774414,,
frog,frog,93.06233,frog,5.9841375,cat,0.60830414,dog,1,93.06233525276184,,
dog,cat,52.36636,cat,26.74061,dog,19.953146,deer,1,52.366358041763306,,
cat,cat,97.59367,cat,2.3797958,dog,0.01443713,frog,1,97.5936770439148,,
truck,ship,69.309456,ship,16.26485,cat,12.024145,deer,1,69.3094551563263,,
car,cat,99.615005,cat,0.13962226,ship,0.1302003,frog,1,99.6150016784668,,
plane,plane,91.80048,plane,5.124321,cat,1.1854491,ship,1,91.80048704147339,,
horse,horse,71.22263,horse,16.863989,cat,7.0892253,deer,1,71.22263312339783,,
bird,bird,76.98314,bird,13.29826,ship,5.468649,plane,1,76.98314189910889,,
deer,deer,90.76516,deer,3.8019345,ship,2.605482,frog,1,90.76516032218933,,
deer,deer,84.333466,deer,14.323738,cat,1.2571013,frog,1,84.33346748352051,,
plane,plane,96.08818,plane,1.4732502,ship,0.8396031,deer,1,96.08818292617798,,
plane,deer,68.62209,deer,23.270636,ship,7.551826,plane,1,68.62209439277649,,
frog,cat,96.05409,cat,1.5684249,frog,1.4745381,ship,1,96.05408906936646,,
bird,bird,64.969185,bird,34.93041,deer,0.03141911,horse,1,64.96918797492981,,
bird,bird,97.698364,bird,1.6386334,cat,0.4012654,plane,1,97.69836068153381,,
deer,deer,78.86006,deer,18.997202,cat,1.878584,dog,1,78.86006236076355,,
plane,ship,42.65996,ship,27.105028,cat,17.232607,deer,1,42.65996217727661,,
dog,cat,97.987465,cat,1.8054899,dog,0.19279902,deer,1,97.98746705055237,,
truck,ship,32.249596,ship,26.428556,deer,17.424646,truck,1,32.24959671497345,,
horse,deer,91.593346,deer,6.5655246,cat,1.4964736,dog,1,91.59334897994995,,
car,ship,29.588682,ship,23.27598,bird,18.076439,plane,1,29.58868145942688,,
ship,ship,81.92513,ship,15.768626,cat,0.6256639,frog,1,81.9251298904419,,
deer,deer,57.691265,deer,18.737673,cat,17.27841,frog,1,57.691264152526855,,
dog,dog,93.05001,dog,5.4081726,cat,0.8600521,frog,1,93.05000901222229,,
dog,cat,53.3014,cat,44.45292,dog,1.0783753,bird,1,53.30139994621277,,
truck,ship,76.60668,ship,19.926193,deer,1.1552815,frog,1,76.60667896270752,,
ship,ship,88.99494,ship,4.931397,cat,3.4856472,horse,1,88.99494409561157,,
dog,dog,90.674194,dog,8.932326,cat,0.37022352,deer,1,90.67419767379761,,
horse,cat,84.99276,cat,9.109879,dog,3.4775124,frog,1,84.99276041984558,,
ship,ship,99.72702,ship,0.20623861,frog,0.036512557,cat,1,99.72701668739319,,
plane,ship,64.15632,ship,33.8111,plane,0.7864278,deer,1,64.15631771087646,,
truck,cat,27.654776,cat,23.254948,truck,20.471708,car,1,27.654775977134705,,
ship,deer,59.145958,deer,15.115131,ship,14.000522,cat,1,59.145957231521606,,
truck,truck,74.31879,truck,14.979966,cat,6.590723,ship,1,74.31878447532654,,
car,car,73.02371,car,17.150309,cat,7.773938,deer,1,73.02371263504028,,
frog,frog,71.42218,frog,28.154255,cat,0.36379793,dog,1,71.42218351364136,,
cat,cat,93.68365,cat,2.4905794,frog,2.3446906,dog,1,93.68364810943604,,
ship,ship,92.34014,ship,6.050355,cat,0.9424534,deer,1,92.3401415348053,,
plane,plane,98.42658,plane,0.6787331,deer,0.6397188,ship,1,98.42658042907715,,
cat,cat,99.46194,cat,0.52501655,dog,0.006665183,frog,1,99.4619369506836,,
deer,dog,65.18293,dog,33.140434,cat,1.1073723,deer,1,65.18293023109436,,
deer,deer,99.05902,deer,0.77619475,cat,0.060901534,frog,1,99.05902147293091,,
ship,ship,85.50098,ship,10.82599,frog,1.4859251,deer,1,85.50097942352295,,
deer,cat,92.645935,cat,2.2997005,deer,2.0650165,frog,1,92.64593720436096,,
ship,ship,99.95355,ship,0.026456768,bird,0.010787208,cat,1,99.95355606079102,,
truck,cat,77.23183,cat,9.738586,dog,4.9050784,truck,1,77.23182439804077,,
ship,ship,98.25549,ship,0.86350536,deer,0.34547707,plane,1,98.25549125671387,,
frog,frog,88.87823,frog,8.312056,cat,1.182984,deer,1,88.8782262802124,,
plane,plane,93.40104,plane,5.4341946,cat,0.5669648,bird,1,93.401038646698,,
plane,cat,86.71533,cat,7.0436597,plane,5.3085594,bird,1,86.71533465385437,,
ship,ship,95.93617,ship,3.3191636,cat,0.21825153,plane,1,95.9361732006073,,
bird,deer,73.46336,deer,15.4839325,bird,9.974556,cat,1,73.46336245536804,,
horse,deer,55.63851,deer,36.750187,ship,2.3303878,bird,1,55.63850998878479,,
deer,cat,76.78929,cat,20.954802,frog,0.9045043,bird,1,76.78928971290588,,
bird,cat,54.844902,cat,35.660038,ship,4.3326406,deer,1,54.84490394592285,,
dog,dog,63.91287,dog,24.137022,horse,11.82006,deer,1,63.91286849975586,,
frog,frog,70.16464,frog,10.900897,cat,10.521154,deer,1,70.16464471817017,,
plane,plane,99.25316,plane,0.35731882,cat,0.17206284,bird,1,99.25315976142883,,
dog,dog,99.998764,dog,0.0010698562,cat,7.7230456e-05,bird,1,99.99876022338867,,
ship,ship,89.903755,ship,6.7215033,cat,3.0916927,frog,1,89.90375399589539,,
deer,deer,96.98493,deer,1.4559559,cat,1.3704088,dog,1,96.98493480682373,,
car,cat,92.98345,cat,4.3816457,deer,1.5549663,dog,1,92.98344850540161,,
truck,cat,86.66454,cat,2.9674163,ship,2.9252353,dog,1,86.66454553604126,,
plane,plane,94.99195,plane,4.7563515,ship,0.08607913,bird,1,94.99195218086243,,
car,frog,85.22684,frog,11.769228,cat,1.7785251,deer,1,85.22683382034302,,
deer,deer,99.46984,deer,0.2968515,bird,0.14381218,cat,1,99.46984052658081,,
deer,deer,99.9645,deer,0.030760737,cat,0.0018787428,frog,1,99.96449947357178,,
ship,ship,99.89088,ship,0.051611435,bird,0.04597145,truck,1,99.89087581634521,,
deer,cat,85.2782,cat,14.229232,deer,0.27329987,dog,1,85.27819514274597,,
truck,ship,53.302593,ship,43.32491,truck,1.7248336,car,1,53.302592039108276,,
frog,cat,84.69417,cat,10.653907,dog,4.188594,bird,1,84.69417095184326,,
plane,plane,45.112274,plane,20.736565,cat,19.26227,ship,1,45.11227309703827,,
horse,cat,61.682026,cat,16.38774,horse,13.9957695,deer,1,61.68202757835388,,
horse,deer,99.46906,deer,0.3817126,cat,0.08340802,dog,1,99.46905970573425,,
frog,frog,89.96704,frog,9.851049,cat,0.072948985,dog,1,89.9670422077179,,
ship,cat,77.28206,cat,9.187345,ship,8.122447,frog,1,77.28205919265747,,
truck,cat,71.1042,cat,12.190266,ship,7.4639454,deer,1,71.10419869422913,,
frog,frog,99.16808,frog,0.4162189,cat,0.280608,bird,1,99.16808009147644,,
bird,deer,91.608444,deer,5.239945,cat,1.786134,ship,1,91.60844087600708,,
plane,plane,83.70476,plane,6.846845,bird,4.298902,ship,1,83.70475769042969,,
deer,deer,53.860176,deer,45.210705,cat,0.6798824,dog,1,53.86017560958862,,
truck,cat,62.653786,cat,28.737429,truck,7.8505673,dog,1,62.653785943984985,,
deer,bird,49.47384,bird,45.466473,deer,2.0740807,ship,1,49.47383999824524,,
truck,truck,55.951786,truck,31.279003,car,5.322791,ship,1,55.951786041259766,,
cat,cat,92.37723,cat,7.221329,bird,0.15894447,ship,1,92.37722754478455,,
truck,ship,87.64869,ship,11.5197525,truck,0.41150475,cat,1,87.64868974685669,,
frog,bird,65.28584,bird,19.069082,horse,4.608183,dog,1,65.28584361076355,,
frog,cat,93.75866,cat,2.9829166,dog,2.7566862,frog,1,93.75866055488586,,
horse,horse,90.323395,horse,8.667722,dog,0.5171864,cat,1,90.32339453697205,,
plane,plane,99.20403,plane,0.3706144,bird,0.25150567,cat,1,99.20403361320496,,
truck,ship,38.127388,ship,29.18929,cat,28.67227,dog,1,38.127389550209045,,
horse,cat,87.48707,cat,5.2703295,horse,3.1405487,dog,1,87.48707175254822,,
car,cat,28.42866,cat,21.85697,ship,19.257431,deer,1,28.428658843040466,,
ship,cat,93.76292,cat,2.3414135,ship,2.0883548,deer,1,93.76291632652283,,
frog,cat,61.574356,cat,20.629086,frog,17.094595,dog,1,61.574357748031616,,
plane,cat,92.3171,cat,4.3646336,dog,2.5109253,plane,1,92.31709837913513,,
frog,cat,69.07941,cat,30.091753,frog,0.6419634,dog,1,69.0794050693512,,
horse,cat,84.17474,cat,13.588386,deer,0.87952626,dog,1,84.17474627494812,,
deer,deer,99.994835,deer,0.002903811,cat,0.00085810706,bird,1,99.99483823776245,,
car,car,63.51098,car,33.467518,cat,1.9478796,frog,1,63.51097822189331,,
truck,truck,48.873497,truck,46.513004,ship,3.5304189,cat,1,48.87349605560303,,
deer,deer,99.6165,deer,0.1951657,bird,0.124883756,cat,1,99.61650371551514,,
frog,frog,43.771862,frog,33.255653,cat,20.044024,bird,1,43.77186298370361,,
horse,deer,99.779236,deer,0.13141994,horse,0.04403751,plane,1,99.77923631668091,,
truck,cat,75.644394,cat,10.529339,truck,8.769615,dog,1,75.64439177513123,,
ship,deer,87.61126,deer,9.720439,ship,1.35482,cat,1,87.61125802993774,,
cat,cat,99.09637,cat,0.5612647,bird,0.1279737,frog,1,99.09636974334717,,
truck,cat,46.041073,cat,28.894606,truck,19.934656,ship,1,46.04107439517975,,
bird,bird,54.647892,bird,22.042948,deer,20.051807,cat,1,54.64789271354675,,
car,cat,77.71969,cat,14.3074875,ship,5.645088,frog,1,77.71968841552734,,
bird,bird,61.32915,bird,30.192562,cat,4.2213664,deer,1,61.32915019989014,,
horse,deer,72.478035,deer,24.954441,horse,1.1105907,cat,1,72.47803211212158,,
frog,frog,49.20665,frog,30.729675,cat,15.70936,bird,1,49.206650257110596,,
car,plane,50.779118,plane,44.442398,car,2.3295808,ship,1,50.77911615371704,,
plane,cat,41.01615,cat,26.222143,plane,21.19981,bird,1,41.01614952087402,,
plane,ship,45.06977,ship,17.653093,deer,14.135835,bird,1,45.06976902484894,,
dog,cat,89.8811,cat,3.1800709,deer,2.9379642,bird,1,89.88110423088074,,
frog,frog,94.226326,frog,3.310087,cat,1.7912679,deer,1,94.22632455825806,,
plane,plane,52.061497,plane,38.355003,cat,3.1153274,bird,1,52.061498165130615,,
deer,cat,67.21669,cat,30.160479,deer,1.046769,frog,1,67.21668839454651,,
cat,cat,60.39684,cat,15.225217,frog,11.978369,deer,1,60.39683818817139,,
bird,cat,90.78292,cat,3.2399998,dog,2.1611369,bird,1,90.7829225063324,,
ship,ship,99.51395,ship,0.3518642,cat,0.09536457,frog,1,99.5139479637146,,
ship,ship,92.679565,ship,4.304934,cat,1.7042484,frog,1,92.67956614494324,,
plane,plane,99.91002,plane,0.044886116,ship,0.029392695,bird,1,99.91002082824707,,
frog,frog,97.698875,frog,1.9190043,cat,0.19999482,ship,1,97.69887328147888,,
truck,truck,64.409706,truck,22.244177,ship,6.9075766,cat,1,64.4097089767456,,
dog,dog,89.873924,dog,9.191869,cat,0.86859834,horse,1,89.8739218711853,,
bird,cat,59.686638,cat,18.664919,bird,11.002151,ship,1,59.68663692474365,,
ship,ship,99.99938,ship,0.00038842394,frog,6.497762e-05,cat,1,99.99938011169434,,
horse,cat,96.0426,cat,2.232268,bird,0.8951386,deer,1,96.04260325431824,,
plane,plane,70.342865,plane,23.250336,cat,4.5096684,ship,1,70.34286856651306,,
frog,frog,63.198017,frog,34.174286,cat,1.0807164,bird,1,63.198018074035645,,
dog,dog,99.84413,dog,0.13056068,cat,0.020084016,deer,1,99.84412789344788,,
truck,ship,65.276596,ship,30.836906,truck,2.921308,cat,1,65.27659893035889,,
horse,cat,49.50434,cat,31.588497,deer,10.6448145,bird,1,49.504342675209045,,
bird,bird,95.826355,bird,3.4209979,plane,0.52571136,cat,1,95.82635164260864,,
cat,cat,76.12797,cat,18.156567,dog,5.039238,deer,1,76.12797021865845,,
frog,frog,62.631058,frog,35.856125,cat,0.75323015,deer,1,62.63105869293213,,
truck,ship,41.60751,ship,33.01791,cat,9.382448,deer,1,41.607508063316345,,
frog,frog,96.52572,frog,1.8822111,bird,0.58326036,ship,1,96.52571678161621,,
bird,bird,69.613686,bird,17.464249,cat,10.6583805,deer,1,69.61368918418884,,
bird,bird,99.355934,bird,0.5551629,cat,0.04324916,plane,1,99.35593605041504,,
deer,deer,99.925095,deer,0.037419606,cat,0.020246385,frog,1,99.92509484291077,,
car,car,99.795616,car,0.09958603,cat,0.05199044,ship,1,99.79561567306519,,
plane,ship,68.942154,ship,17.048555,plane,8.939175,cat,1,68.9421534538269,,
dog,dog,91.08312,dog,8.571286,cat,0.3127285,horse,1,91.08312129974365,,
plane,cat,49.84712,cat,48.95434,deer,0.4805493,frog,1,49.84711706638336,,
ship,ship,96.6691,ship,2.4027882,cat,0.6336641,frog,1,96.66910171508789,,
truck,ship,61.495735,ship,31.242434,cat,2.8022628,dog,1,61.4957332611084,,
cat,cat,94.3379,cat,5.3771725,dog,0.2382912,deer,1,94.33789849281311,,
dog,dog,70.46674,dog,14.318906,cat,9.854021,frog,1,70.46674489974976,,
truck,ship,66.38888,ship,10.640277,truck,9.929855,frog,1,66.38887524604797,,
cat,cat,92.60375,cat,3.7629929,frog,2.7643754,dog,1,92.60374903678894,,
ship,ship,98.825165,ship,0.5276222,deer,0.34342462,cat,1,98.82516264915466,,
car,cat,70.48456,cat,13.260624,ship,10.783562,dog,1,70.48456072807312,,
frog,cat,86.03461,cat,5.012547,bird,3.7185163,frog,1,86.03460788726807,,
cat,cat,99.93123,cat,0.04620413,bird,0.016805284,deer,1,99.93122816085815,,
horse,horse,44.038467,horse,28.412973,cat,20.943632,dog,1,44.03846561908722,,
dog,dog,56.274147,dog,41.800953,cat,0.8234683,plane,1,56.27414584159851,,
frog,cat,97.929214,cat,0.69215,ship,0.65785325,dog,1,97.92921543121338,,
bird,deer,67.59807,deer,18.964642,cat,12.656218,dog,1,67.59806871414185,,
plane,bird,43.734203,bird,40.204994,plane,7.0940657,cat,1,43.73420178890228,,
bird,frog,54.129158,frog,21.928946,bird,14.293321,cat,1,54.129159450531006,,
ship,cat,80.544685,cat,12.711622,frog,3.2681565,ship,1,80.54468631744385,,
bird,bird,58.363605,bird,28.15521,cat,12.620992,dog,1,58.36360454559326,,
ship,cat,95.50678,cat,2.0107367,bird,1.4045578,frog,1,95.50678133964539,,
horse,deer,90.04811,deer,2.853321,frog,2.574141,cat,1,90.0481104850769,,
horse,cat,94.059166,cat,4.2478204,horse,1.2620137,dog,1,94.05916333198547,,
ship,cat,61.243652,cat,31.428242,ship,3.2388835,frog,1,61.243653297424316,,
car,car,55.470943,car,21.301071,frog,19.272114,cat,1,55.470943450927734,,
plane,plane,99.92449,plane,0.04138191,bird,0.022301216,cat,1,99.92449283599854,,
ship,cat,96.35322,cat,3.2155628,ship,0.15386674,plane,1,96.35321497917175,,
truck,cat,48.351334,cat,47.287025,ship,2.1313083,dog,1,48.35133254528046,,
horse,horse,68.766106,horse,15.784553,cat,5.4469967,dog,1,68.76610517501831,,
plane,plane,80.61485,plane,18.934124,cat,0.35712525,dog,1,80.61485290527344,,
cat,cat,90.57096,cat,8.404622,deer,0.7834093,dog,1,90.57096242904663,,
ship,ship,39.570095,ship,35.458813,deer,17.33063,cat,1,39.570096135139465,,
plane,cat,53.6565,cat,16.237331,bird,15.478541,ship,1,53.656500577926636,,
dog,dog,93.49958,dog,6.038205,cat,0.43958378,deer,1,93.49957704544067,,
truck,cat,59.08599,cat,34.92284,ship,3.5766835,plane,1,59.085988998413086,,
dog,dog,97.5732,dog,2.2234795,cat,0.16381954,plane,1,97.57319688796997,,
ship,ship,59.461845,ship,39.303825,cat,0.5798755,dog,1,59.461843967437744,,
deer,deer,99.57484,deer,0.13094644,cat,0.13073263,dog,1,99.57483410835266,,
bird,cat,85.104385,cat,4.7307096,bird,2.7486577,ship,1,85.10438203811646,,
plane,cat,94.41072,cat,3.4431067,ship,1.0016818,dog,1,94.41072344779968,,
truck,truck,70.952484,truck,20.248188,ship,7.669037,plane,1,70.95248699188232,,
bird,bird,58.135925,bird,40.928417,cat,0.79947424,ship,1,58.135926723480225,,
bird,deer,60.72458,deer,29.892864,cat,7.4190965,bird,1,60.72458028793335,,
deer,deer,99.803665,deer,0.1301919,ship,0.029872434,cat,1,99.80366826057434,,
deer,deer,56.879498,deer,38.01953,cat,2.404678,ship,1,56.879496574401855,,
truck,truck,84.5793,truck,14.239333,car,0.43238318,cat,1,84.57930088043213,,
bird,cat,85.21576,cat,6.0029235,bird,4.843236,frog,1,85.21575927734375,,
bird,frog,51.16511,frog,20.952902,deer,13.569528,dog,1,51.16510987281799,,
bird,bird,98.602585,bird,0.8307411,dog,0.28335997,cat,1,98.6025869846344,,
dog,cat,97.81874,cat,2.1659472,dog,0.008113449,deer,1,97.81874418258667,,
car,frog,90.32734,frog,7.173953,cat,0.7168892,bird,1,90.32734036445618,,
cat,cat,98.022514,cat,1.4514778,dog,0.5142776,frog,1,98.0225145816803,,
bird,bird,99.99186,bird,0.0041388962,plane,0.0031628208,cat,1,99.99185800552368,,
plane,plane,99.92505,plane,0.07362915,bird,0.0006265162,cat,1,99.92504715919495,,
plane,plane,49.806057,plane,32.218018,deer,6.496978,frog,1,49.806055426597595,,
deer,cat,55.977047,cat,39.140842,deer,3.3572078,dog,1,55.977046489715576,,
plane,ship,73.7316,ship,17.968485,cat,2.8179145,deer,1,73.73159527778625,,
frog,cat,70.863655,cat,27.722475,frog,0.681834,deer,1,70.86365818977356,,
dog,cat,87.7787,cat,7.9831543,dog,2.189349,bird,1,87.77869939804077,,
ship,ship,99.82463,ship,0.1604786,cat,0.0033102548,frog,1,99.82463121414185,,
plane,bird,62.362907,bird,18.851408,cat,18.514313,plane,1,62.3629093170166,,
dog,dog,71.71634,dog,28.051907,cat,0.13732103,frog,1,71.71633839607239,,
ship,ship,89.8135,ship,9.291076,cat,0.49867466,frog,1,89.81350064277649,,
frog,cat,56.661057,cat,39.861073,frog,1.9328667,dog,1,56.661057472229004,,
deer,deer,43.01152,deer,38.762943,dog,10.171489,horse,1,43.01152229309082,,
ship,ship,99.855194,ship,0.070473276,cat,0.051446877,bird,1,99.85519051551819,,
dog,cat,97.29428,cat,0.767175,bird,0.73731756,frog,1,97.29428291320801,,
bird,cat,97.84145,cat,0.7406994,dog,0.6873549,frog,1,97.8414535522461,,
truck,truck,80.46043,truck,11.088423,dog,4.8147283,cat,1,80.46042919158936,,
horse,deer,92.88495,deer,3.5088944,frog,3.1334276,cat,1,92.88495182991028,,
truck,truck,84.65708,truck,6.9674196,ship,4.530641,car,1,84.65707898139954,,
horse,horse,98.62591,horse,0.6899086,dog,0.64697224,cat,1,98.62591028213501,,
car,car,90.3988,car,6.951069,cat,0.77028275,deer,1,90.39880633354187,,
plane,cat,75.65057,cat,12.43397,dog,9.225209,deer,1,75.65057277679443,,
car,cat,76.99469,cat,12.273126,deer,6.460661,ship,1,76.99469327926636,,
truck,plane,72.28517,plane,16.528326,car,10.49201,truck,1,72.28517532348633,,
frog,frog,67.482544,frog,30.619991,cat,1.6250813,bird,1,67.48254299163818,,
truck,cat,95.17333,cat,1.8186775,truck,1.3660365,dog,1,95.17333507537842,,
bird,plane,66.19366,plane,17.848248,bird,11.518189,cat,1,66.19365811347961,,
horse,cat,44.06202,cat,24.616581,bird,16.369488,deer,1,44.062018394470215,,
truck,truck,91.665665,truck,3.5911906,deer,2.196986,cat,1,91.66566133499146,,
deer,cat,36.377533,cat,25.94959,frog,22.408455,deer,1,36.37753129005432,,
deer,deer,99.94446,deer,0.05196787,cat,0.0028325531,dog,1,99.94445443153381,,
plane,plane,99.94495,plane,0.017977174,frog,0.015369053,bird,1,99.94494318962097,,
frog,cat,46.49053,cat,28.684273,frog,15.565409,deer,1,46.49052917957306,,
bird,bird,85.09679,bird,12.505616,cat,1.0326864,dog,1,85.09678840637207,,
deer,deer,96.06417,deer,3.1737506,cat,0.72907734,bird,1,96.06417417526245,,
car,car,63.58167,car,32.735207,ship,2.3916192,cat,1,63.581669330596924,,
cat,cat,56.892025,cat,37.143593,dog,3.2687154,bird,1,56.89202547073364,,
horse,deer,99.50514,deer,0.17377123,dog,0.14637066,horse,1,99.50514435768127,,
bird,cat,63.896484,cat,30.724516,bird,3.0638206,frog,1,63.896483182907104,,
ship,ship,80.147354,ship,10.26056,plane,3.790991,truck,1,80.14735579490662,,
dog,cat,61.01861,cat,38.93132,dog,0.024427794,frog,1,61.01861000061035,,
truck,ship,96.71372,ship,2.0106528,truck,0.8552816,cat,1,96.71372175216675,,
plane,plane,93.76895,plane,3.5024703,bird,1.9143615,deer,1,93.76895427703857,,
cat,cat,99.715614,cat,0.2614887,dog,0.014221917,bird,1,99.71561431884766,,
bird,frog,56.591095,frog,30.170446,cat,7.840995,ship,1,56.59109354019165,,
cat,cat,99.99307,cat,0.0049672383,dog,0.0007322974,bird,1,99.9930739402771,,
bird,cat,44.40415,cat,43.690533,deer,7.97812,frog,1,44.40414905548096,,
horse,horse,72.61484,horse,24.14096,deer,3.0954304,dog,1,72.61483669281006,,
frog,cat,57.878517,cat,22.898771,frog,8.388914,bird,1,57.87851810455322,,
cat,cat,92.99457,cat,5.2418756,dog,1.3000966,deer,1,92.99456477165222,,
bird,bird,97.8496,bird,1.5713224,cat,0.21864106,frog,1,97.84960150718689,,
dog,cat,91.93596,cat,7.0823455,dog,0.62324375,deer,1,91.9359564781189,,
truck,frog,84.93822,frog,6.706695,cat,3.6156642,ship,1,84.93821620941162,,
plane,ship,87.07879,ship,8.469893,cat,3.1513565,plane,1,87.07879185676575,,
dog,dog,68.852325,dog,28.265009,cat,2.7455547,deer,1,68.85232329368591,,
truck,cat,59.797226,cat,16.41341,dog,5.5301995,frog,1,59.79722738265991,,
truck,truck,28.69146,truck,23.242327,ship,19.397089,cat,1,28.691458702087402,,
ship,ship,87.77192,ship,11.887165,cat,0.12004036,frog,1,87.77191638946533,,
horse,deer,99.07973,deer,0.8957956,horse,0.009847157,dog,1,99.07972812652588,,
horse,dog,56.494556,dog,25.194263,deer,16.139088,cat,1,56.49455785751343,,
deer,deer,58.432472,deer,37.76275,cat,2.325865,dog,1,58.43247175216675,,
ship,ship,40.17315,ship,23.900824,bird,19.01748,cat,1,40.17314910888672,,
frog,frog,68.3487,frog,14.05566,cat,13.222191,bird,1,68.34869980812073,,
dog,cat,91.884254,cat,6.008371,deer,1.1003982,bird,1,91.88425540924072,,
bird,bird,46.01745,bird,24.670254,cat,22.539211,deer,1,46.017447113990784,,
cat,cat,94.90153,cat,3.8889573,dog,0.99659085,deer,1,94.90152597427368,,
car,cat,58.48621,cat,33.51893,plane,3.331295,car,1,58.48621129989624,,
plane,plane,99.99432,plane,0.0025600507,cat,0.0013636687,bird,1,99.99432563781738,,
deer,deer,99.998795,deer,0.0005759545,horse,0.00025267273,bird,1,99.99879598617554,,
car,car,48.803528,car,17.4844,cat,10.522628,frog,1,48.803526163101196,,
