Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class,Num_Layers_Used,Top_Prob_Layer1,Top_Prob_Layer2,Top_Prob_Layer3
bird,bird,85.63413,bird,10.845158,car,1.5859004,truck,2.0,63.88359069824219,86.10405325889587,
plane,plane,99.98287,plane,0.008837268,ship,0.0039187097,bird,1.0,99.9108612537384,,
dog,cat,95.432526,cat,4.20572,dog,0.16520812,frog,1.0,97.16700315475464,,
bird,bird,99.99789,bird,0.0009342287,frog,0.0006807823,cat,1.0,99.8477041721344,,
horse,horse,99.98758,horse,0.0054688333,dog,0.003792097,cat,2.0,47.15152084827423,99.39828515052795,
dog,dog,99.98923,dog,0.0046649473,horse,0.0046521793,bird,1.0,98.54609370231628,,
bird,deer,73.03357,deer,13.629267,cat,8.87072,bird,2.0,62.35684156417847,91.76148176193237,
dog,dog,99.98417,dog,0.012274289,cat,0.0033142208,bird,1.0,99.34521913528442,,
bird,bird,53.966934,bird,43.91386,plane,2.01867,cat,1.0,94.70040202140808,,
dog,dog,63.993324,dog,34.09633,deer,1.7793666,cat,4.0,35.40529906749725,79.92504239082336,63.99332284927368
truck,truck,99.953285,truck,0.016905338,horse,0.016756527,car,2.0,61.09274625778198,99.94901418685913,
plane,plane,97.91447,plane,0.78806233,cat,0.76601344,truck,1.0,98.87993931770325,,
frog,frog,87.16032,frog,4.940189,deer,3.238143,cat,2.0,62.232792377471924,90.93685746192932,
horse,horse,52.752357,horse,45.94999,deer,0.4588098,bird,1.0,96.55313491821289,,
truck,truck,92.83598,truck,4.8145065,car,2.2981927,plane,2.0,32.16327130794525,87.21433877944946,
ship,ship,99.97218,ship,0.017766101,plane,0.004267908,cat,1.0,96.22843265533447,,
cat,cat,98.509964,cat,1.1965697,horse,0.09320226,dog,1.0,94.09804344177246,,
bird,bird,99.99902,bird,0.0005039421,horse,0.00026569152,cat,1.0,90.95128774642944,,
car,car,99.9983,car,0.0009331694,cat,0.00035694457,truck,2.0,81.23065829277039,99.95087385177612,
deer,deer,72.112915,deer,24.339298,cat,1.8412094,bird,1.0,99.13908243179321,,
cat,cat,85.605774,cat,7.678501,bird,5.839019,dog,1.0,95.00774145126343,,
deer,deer,80.09607,deer,19.238388,cat,0.26769206,dog,2.0,52.66300439834595,94.69622373580933,
dog,dog,99.27966,dog,0.618263,bird,0.0840583,frog,3.0,83.03223252296448,78.08302044868469,99.27965998649597
dog,dog,99.9619,dog,0.027629066,cat,0.006459683,ship,2.0,50.539666414260864,99.38648343086243,
frog,frog,99.577515,frog,0.18998177,bird,0.16713469,cat,2.0,83.7073802947998,99.75671768188477,
ship,ship,99.998795,ship,0.00046538425,cat,0.00027013296,truck,2.0,54.232531785964966,99.96447563171387,
frog,frog,86.21786,frog,13.034166,cat,0.4128131,car,1.0,88.76590728759766,,
plane,plane,99.98991,plane,0.0049453853,bird,0.0015398455,car,2.0,70.50626873970032,99.9677062034607,
ship,plane,82.05024,plane,16.111889,ship,1.3156714,bird,4.0,58.84098410606384,63.915711641311646,82.05024003982544
truck,truck,99.948326,truck,0.045182783,car,0.0051077334,ship,2.0,41.31510853767395,99.77144002914429,
ship,ship,94.48835,ship,2.6442733,plane,1.1538575,bird,3.0,62.20659613609314,73.84737730026245,94.48835253715515
plane,plane,98.95241,plane,0.38595083,truck,0.35753164,ship,2.0,61.926400661468506,99.81587529182434,
horse,plane,99.29672,plane,0.48030907,horse,0.064144716,truck,2.0,40.480926632881165,99.4835615158081,
horse,horse,99.99915,horse,0.00037327714,bird,0.00032104537,dog,2.0,69.31063532829285,99.93734955787659,
frog,frog,99.98147,frog,0.0064797,cat,0.005962643,car,1.0,88.70465755462646,,
frog,frog,99.22113,frog,0.5398599,cat,0.05797933,ship,2.0,52.984416484832764,96.86555862426758,
horse,cat,46.208115,cat,35.222378,horse,8.741238,ship,4.0,57.9420804977417,46.397578716278076,46.20811343193054
dog,deer,79.73507,deer,11.298632,cat,7.7953486,bird,1.0,99.85864162445068,,
truck,truck,99.95944,truck,0.035674244,plane,0.004328782,car,1.0,97.61432409286499,,
ship,ship,98.09186,ship,1.1871481,plane,0.4717128,bird,1.0,91.04427099227905,,
horse,deer,51.40935,deer,20.93688,dog,12.894533,bird,1.0,92.5430178642273,,
truck,cat,85.01907,cat,7.0240216,dog,2.3668652,ship,3.0,50.57506561279297,66.81809425354004,85.01907587051392
dog,dog,98.87284,dog,1.085783,cat,0.027445797,bird,1.0,98.52639436721802,,
frog,frog,98.79095,frog,1.1853285,bird,0.0161151,cat,1.0,99.31820034980774,,
plane,deer,94.42936,deer,3.486336,plane,0.9203041,cat,2.0,83.29128623008728,87.88837790489197,
deer,deer,99.99521,deer,0.0041578743,cat,0.00042442812,horse,1.0,99.97188448905945,,
ship,plane,70.70903,plane,28.589025,ship,0.5652112,truck,2.0,45.649683475494385,87.55263686180115,
bird,bird,90.95676,bird,5.835379,cat,2.9599288,frog,3.0,51.28645300865173,63.143354654312134,90.95675945281982
plane,bird,79.670456,bird,10.197632,cat,3.0758147,dog,4.0,56.6203773021698,79.24635410308838,79.67045307159424
truck,truck,99.92558,truck,0.0696819,car,0.0031536282,cat,2.0,84.70709323883057,99.29389953613281,
car,car,99.9505,car,0.02255949,cat,0.009947864,truck,2.0,57.803624868392944,99.87906813621521,
cat,horse,51.66217,horse,32.882454,dog,11.12185,cat,4.0,81.23738169670105,37.87803053855896,51.66217088699341
truck,truck,90.92247,truck,5.425807,car,3.3136992,cat,1.0,97.57905602455139,,
ship,ship,99.03404,ship,0.9503368,car,0.012678658,frog,2.0,55.407559871673584,99.58119988441467,
cat,cat,98.94593,cat,0.37410787,plane,0.24669231,car,1.0,98.80995154380798,,
horse,horse,99.88505,horse,0.045316853,cat,0.032944262,dog,2.0,49.066162109375,99.08685684204102,
deer,deer,99.99998,deer,6.9304456e-06,bird,5.8961477e-06,cat,1.0,99.99661445617676,,
dog,deer,70.86688,deer,23.166039,cat,5.290908,frog,4.0,66.22942090034485,64.54098224639893,70.86688280105591
plane,ship,84.18251,ship,15.717873,plane,0.038150214,bird,4.0,57.38040804862976,81.4950168132782,84.18251276016235
bird,bird,83.06668,bird,10.179873,cat,5.6158705,frog,2.0,70.41150331497192,97.3767638206482,
car,ship,83.21899,ship,10.057964,car,3.1854782,cat,1.0,95.53297162055969,,
truck,car,81.76729,car,12.29756,ship,4.6542,truck,1.0,98.21140170097351,,
car,car,99.97644,car,0.013256274,cat,0.0033181764,truck,1.0,91.8163001537323,,
plane,ship,66.02605,ship,8.904027,deer,8.655784,cat,4.0,73.59161972999573,39.700981974601746,66.02604985237122
dog,frog,67.9574,frog,26.22936,dog,4.7819633,cat,1.0,97.03826904296875,,
ship,ship,99.999985,ship,1.2310774e-05,truck,1.8405021e-06,bird,1.0,99.97945427894592,,
deer,deer,96.17421,deer,2.7202492,bird,0.9024186,horse,2.0,49.62843954563141,99.47578310966492,
horse,horse,99.629906,horse,0.3666735,deer,0.0018518968,dog,3.0,67.46044158935547,80.30293583869934,99.62990880012512
cat,cat,99.98903,cat,0.0052289497,dog,0.0032791374,frog,1.0,99.98393058776855,,
car,car,99.95401,car,0.027701654,plane,0.011170503,cat,1.0,97.89921641349792,,
deer,deer,85.11013,deer,11.357839,cat,2.339903,bird,2.0,51.19673013687134,87.92149424552917,
dog,cat,99.953674,cat,0.0382593,dog,0.004023293,bird,1.0,99.95927214622498,,
cat,cat,95.36166,cat,2.6144826,deer,1.8137585,dog,1.0,96.66525721549988,,
car,car,99.964485,car,0.03433727,truck,0.00045642213,frog,1.0,91.56531691551208,,
plane,plane,99.1882,plane,0.22637065,truck,0.20637277,frog,2.0,52.478158473968506,98.89179468154907,
ship,cat,75.123116,cat,20.003159,dog,1.919667,plane,1.0,90.83212018013,,
ship,ship,99.67889,ship,0.102845915,car,0.09361286,plane,1.0,90.56184887886047,,
ship,ship,97.044495,ship,1.1842864,car,0.78918624,truck,2.0,84.64840650558472,98.62382411956787,
bird,bird,55.61955,bird,24.461273,ship,15.493463,horse,1.0,97.61571288108826,,
car,car,99.72306,car,0.1402191,truck,0.122605704,ship,1.0,86.75264716148376,,
cat,cat,46.172253,cat,32.087128,frog,19.804998,bird,1.0,88.31655979156494,,
horse,horse,98.933754,horse,0.7848547,cat,0.24609384,deer,1.0,85.1796805858612,,
cat,cat,97.78305,cat,1.6465355,dog,0.5307744,plane,1.0,97.70117402076721,,
car,truck,32.14975,truck,30.115461,horse,27.945822,ship,4.0,78.71454954147339,64.33447599411011,32.149749994277954
frog,frog,99.599754,frog,0.24458067,cat,0.10722329,bird,1.0,96.75591588020325,,
truck,car,83.66821,car,16.254177,truck,0.03850485,frog,2.0,50.40653347969055,94.46015954017639,
car,car,99.98253,car,0.008500195,cat,0.0022806232,ship,1.0,99.55026507377625,,
frog,cat,71.747795,cat,17.684662,frog,7.168592,dog,1.0,94.87913846969604,,
plane,plane,97.48693,plane,1.9649043,cat,0.43614358,frog,1.0,88.19651007652283,,
horse,horse,99.736176,horse,0.18622358,dog,0.0541205,cat,2.0,60.83686351776123,99.7337281703949,
horse,horse,99.66307,horse,0.33616593,dog,0.00036090592,deer,2.0,55.07599711418152,92.3332929611206,
car,car,99.893394,car,0.058780517,ship,0.027593866,cat,2.0,62.784284353256226,99.29472208023071,
cat,cat,99.99988,cat,8.160552e-05,dog,1.2098454e-05,deer,1.0,97.7257490158081,,
cat,cat,76.21255,cat,16.289518,plane,2.8704367,deer,1.0,98.9870011806488,,
cat,cat,99.90196,cat,0.08596553,dog,0.010184505,bird,2.0,71.52361273765564,99.48318004608154,
car,car,98.90837,car,1.0748746,truck,0.0071996283,ship,1.0,92.66541600227356,,
plane,plane,98.40329,plane,1.5105003,ship,0.052682888,deer,2.0,74.90594983100891,98.90822172164917,
bird,bird,58.959454,bird,22.050257,cat,11.552214,dog,4.0,81.69618844985962,61.411237716674805,58.95945429801941
horse,horse,99.99119,horse,0.008395325,deer,0.00021979447,dog,2.0,84.25575494766235,97.21280932426453,
car,ship,92.95801,ship,4.7402706,car,1.9693915,truck,1.0,97.33231663703918,,
bird,bird,97.23976,bird,1.4744345,plane,0.4641844,deer,2.0,83.16943645477295,95.51532864570618,
bird,bird,99.23506,bird,0.6176936,plane,0.08406339,cat,2.0,34.47684347629547,93.5154914855957,
truck,truck,99.96076,truck,0.022816764,car,0.011247713,cat,2.0,61.58033013343811,99.89399313926697,
frog,frog,99.990425,frog,0.004737753,bird,0.0021336547,ship,1.0,98.80225658416748,,
cat,cat,98.50078,cat,0.5556618,bird,0.44899452,frog,1.0,98.81993532180786,,
dog,dog,99.99877,dog,0.0010928233,cat,8.2209444e-05,bird,1.0,91.31136536598206,,
truck,truck,99.953804,truck,0.036486827,car,0.004664096,cat,2.0,43.09110343456268,99.66861605644226,
deer,deer,99.99832,deer,0.0012710884,horse,0.00022667134,frog,1.0,99.99995231628418,,
ship,ship,99.73138,ship,0.13834998,deer,0.043278344,frog,3.0,71.47398591041565,70.39551734924316,99.73137974739075
plane,plane,96.90893,plane,2.870153,ship,0.16020438,car,2.0,64.68108892440796,85.8790397644043,
deer,deer,99.892265,deer,0.08038454,dog,0.02045401,cat,1.0,95.51379680633545,,
ship,ship,99.97551,ship,0.009315276,plane,0.0071568196,car,2.0,59.95256304740906,99.75433945655823,
plane,plane,99.99192,plane,0.004415337,ship,0.0015742498,car,2.0,42.784762382507324,99.94527697563171,
car,truck,70.204575,truck,29.691565,car,0.05395409,cat,4.0,67.04474687576294,63.07405233383179,70.2045738697052
cat,bird,61.214043,bird,38.37676,cat,0.14620441,deer,4.0,67.1208918094635,47.678181529045105,61.2140417098999
horse,horse,98.42191,horse,1.460999,dog,0.10910798,cat,2.0,48.39980602264404,97.08280563354492,
plane,plane,89.392876,plane,9.707865,bird,0.49438196,cat,2.0,39.79710042476654,96.59023880958557,
deer,deer,99.52991,deer,0.2200749,bird,0.1436042,plane,1.0,99.93376135826111,,
horse,horse,36.659306,horse,34.146618,cat,23.133738,bird,1.0,98.62504005432129,,
deer,ship,27.591604,ship,25.666294,deer,20.067808,plane,4.0,66.97457432746887,77.47806906700134,27.591603994369507
ship,ship,99.94399,ship,0.02638442,truck,0.01742685,car,1.0,99.82960820198059,,
frog,frog,99.780205,frog,0.08714533,bird,0.06962513,cat,1.0,94.85922455787659,,
deer,deer,99.501,deer,0.49154103,cat,0.006139474,bird,1.0,99.93269443511963,,
cat,cat,99.99998,cat,5.3406934e-06,dog,3.522161e-06,bird,1.0,99.99918937683105,,
truck,truck,97.111496,truck,1.3559526,plane,0.9084087,car,2.0,29.282349348068237,95.31364440917969,
ship,ship,99.97448,ship,0.012162804,plane,0.003985085,car,1.0,98.74550104141235,,
bird,bird,95.8738,bird,3.1363845,cat,0.54972374,ship,3.0,71.32537961006165,76.31211876869202,95.87380290031433
bird,bird,99.997475,bird,0.0025317268,plane,2.9447444e-06,cat,1.0,99.9630331993103,,
ship,ship,99.99909,ship,0.00040684786,car,0.0003453383,truck,1.0,99.90928173065186,,
cat,cat,99.99752,cat,0.0015411191,deer,0.0004138592,bird,1.0,99.81820583343506,,
car,car,99.987236,car,0.0077035534,truck,0.0017579703,ship,1.0,98.03874492645264,,
car,car,99.973366,car,0.0171932,cat,0.0030800435,truck,2.0,72.97504544258118,99.93481040000916,
bird,bird,99.35747,bird,0.4507782,plane,0.16010909,cat,2.0,72.62412309646606,98.74069094657898,
ship,ship,99.520065,ship,0.21463728,bird,0.09909194,cat,1.0,97.12114930152893,,
bird,bird,99.60694,bird,0.37617624,cat,0.009633992,dog,1.0,91.65268540382385,,
frog,frog,99.853516,frog,0.1236589,cat,0.009218476,bird,1.0,92.48589873313904,,
truck,truck,99.99879,truck,0.00072203815,cat,0.00028938692,car,1.0,99.970942735672,,
deer,frog,99.520775,frog,0.24400792,deer,0.17134103,cat,2.0,79.28957343101501,97.79637455940247,
ship,ship,99.09859,ship,0.6773522,frog,0.097884834,bird,2.0,72.63701558113098,95.3421413898468,
deer,deer,58.482586,deer,22.33971,truck,6.954956,cat,4.0,46.27172350883484,69.16964054107666,58.4825873374939
deer,cat,73.120865,cat,17.896887,deer,4.7380323,dog,1.0,91.28501415252686,,
car,car,99.98523,car,0.003957927,truck,0.003936996,bird,1.0,92.07878112792969,,
dog,dog,99.99994,dog,6.158244e-05,cat,1.7908636e-06,bird,1.0,99.27230477333069,,
bird,bird,93.73314,bird,2.561688,cat,2.1509192,dog,2.0,47.44255244731903,90.29490351676941,
frog,frog,96.829445,frog,2.9963524,bird,0.12247236,cat,2.0,33.44033062458038,89.27247524261475,
truck,truck,99.989784,truck,0.007312848,car,0.001209066,ship,2.0,47.10147976875305,99.94800686836243,
bird,plane,95.31262,plane,4.375638,bird,0.21014251,deer,2.0,72.91639447212219,98.71223568916321,
plane,plane,99.82446,plane,0.100706786,deer,0.047168035,ship,2.0,61.360228061676025,98.6956238746643,
horse,horse,99.964294,horse,0.019151298,cat,0.013679105,deer,1.0,96.58686518669128,,
car,car,97.73264,car,2.206645,ship,0.04091107,truck,1.0,93.58477592468262,,
ship,ship,71.17142,ship,26.881195,plane,1.16102,truck,2.0,69.37442421913147,91.30961298942566,
truck,truck,99.98531,truck,0.011392389,car,0.002655909,ship,2.0,69.23977136611938,99.94341731071472,
cat,cat,89.0226,cat,10.755244,dog,0.10708383,deer,1.0,93.33450198173523,,
truck,truck,87.909225,truck,11.759253,car,0.17364039,frog,3.0,43.33293437957764,77.29770541191101,87.9092276096344
truck,truck,99.458954,truck,0.5329051,car,0.0030445335,ship,2.0,74.66292977333069,96.97120189666748,
plane,plane,99.26059,plane,0.5890245,bird,0.08000437,ship,2.0,34.62637662887573,99.19010996818542,
horse,horse,91.93288,horse,8.030998,deer,0.03232471,dog,1.0,97.90353775024414,,
horse,horse,99.999985,horse,1.1944991e-05,deer,4.609791e-06,dog,1.0,99.96230602264404,,
dog,cat,67.61209,cat,26.723108,dog,1.7805139,horse,2.0,50.00872015953064,93.03727149963379,
deer,deer,92.21682,deer,5.3092318,cat,1.9648956,horse,1.0,98.35401177406311,,
bird,frog,69.76263,frog,20.126476,bird,7.55389,plane,1.0,99.19413328170776,,
frog,frog,98.83859,frog,1.056624,cat,0.06048716,deer,1.0,91.05507135391235,,
deer,deer,99.95857,deer,0.030259203,bird,0.0076214056,cat,1.0,99.86351132392883,,
dog,dog,99.94317,dog,0.036422282,deer,0.011051332,cat,1.0,98.64566326141357,,
horse,horse,99.97566,horse,0.020643394,deer,0.0026757717,dog,1.0,96.22030258178711,,
horse,horse,58.742916,horse,41.110275,dog,0.13981563,deer,1.0,94.52471137046814,,
ship,ship,99.98108,ship,0.0077789174,car,0.0057240655,truck,1.0,99.25138354301453,,
horse,horse,98.89513,horse,0.70980847,dog,0.30030215,deer,3.0,34.589436650276184,68.8816249370575,98.89512658119202
bird,dog,59.6113,dog,28.133396,bird,11.355283,cat,4.0,68.46553087234497,68.36715340614319,59.611302614212036
frog,frog,99.86613,frog,0.1269852,cat,0.004085518,dog,2.0,51.11421346664429,97.84662127494812,
bird,bird,99.96008,bird,0.034491666,cat,0.0024525253,plane,2.0,73.84964227676392,99.80486631393433,
bird,bird,99.67462,bird,0.31535298,deer,0.006665226,frog,1.0,89.26064968109131,,
deer,deer,99.99663,deer,0.003249686,cat,9.989091e-05,bird,1.0,97.31956720352173,,
deer,deer,95.88765,deer,3.6925309,bird,0.41659182,cat,1.0,88.01611065864563,,
plane,plane,99.64778,plane,0.119231604,cat,0.0768204,car,1.0,90.55980443954468,,
horse,cat,76.797966,cat,10.044025,horse,6.871438,plane,4.0,34.99589562416077,74.95738863945007,76.79796814918518
car,car,99.99937,car,0.00052791706,truck,5.4732085e-05,cat,1.0,99.91075396537781,,
cat,dog,99.844826,dog,0.12223924,bird,0.013808564,deer,2.0,68.92960667610168,86.44980788230896,
truck,truck,90.35685,truck,3.4749606,horse,3.0226126,dog,3.0,58.03821682929993,53.0531108379364,90.35685062408447
frog,frog,99.99778,frog,0.0011397727,cat,0.0005366548,bird,1.0,94.37437653541565,,
plane,plane,97.84801,plane,1.0250453,bird,0.6457334,cat,2.0,56.334710121154785,93.40717792510986,
plane,plane,99.93742,plane,0.027246235,truck,0.026872138,ship,3.0,58.200037479400635,80.16025424003601,99.93742108345032
bird,cat,93.182,cat,5.7680945,dog,0.48345384,frog,1.0,93.95951628684998,,
cat,cat,99.88212,cat,0.034027707,dog,0.033254754,deer,1.0,98.38820695877075,,
ship,ship,99.500114,ship,0.18013217,car,0.11681301,cat,1.0,99.24936294555664,,
bird,dog,49.470787,dog,45.11972,cat,4.1078367,frog,2.0,73.27909469604492,85.4918360710144,
bird,bird,99.09621,bird,0.8766126,plane,0.011700787,horse,2.0,79.0350079536438,99.58399534225464,
deer,deer,74.78677,deer,24.392424,cat,0.55586267,bird,4.0,69.87509727478027,77.83634066581726,74.78677034378052
cat,cat,99.50177,cat,0.36171123,frog,0.09550352,dog,1.0,95.21337747573853,,
dog,dog,99.83078,dog,0.1397586,horse,0.028883494,cat,1.0,88.61854076385498,,
bird,plane,47.685467,plane,44.106136,ship,5.8756256,cat,4.0,63.159531354904175,55.49214482307434,47.6854681968689
truck,truck,51.600914,truck,47.172367,car,0.49777874,plane,2.0,65.28096199035645,86.63821220397949,
car,car,99.98345,car,0.014535343,truck,0.0013383902,ship,2.0,83.96165370941162,99.98108744621277,
plane,plane,98.940605,plane,0.49015763,cat,0.43931767,bird,2.0,66.87808036804199,93.48117709159851,
plane,plane,99.57533,plane,0.29738688,bird,0.102885455,cat,1.0,93.33372116088867,,
frog,frog,72.16098,frog,20.31736,cat,7.480094,dog,1.0,99.87377524375916,,
dog,dog,99.99998,dog,2.215286e-05,cat,3.719829e-07,horse,1.0,99.95679259300232,,
dog,dog,50.551777,dog,35.740963,truck,6.5685897,plane,2.0,77.58975625038147,91.94164872169495,
horse,horse,66.637276,horse,15.861045,dog,9.691564,plane,4.0,29.421907663345337,70.25735378265381,66.63727760314941
truck,truck,99.18985,truck,0.42262557,ship,0.24435478,car,2.0,63.5209858417511,97.99124598503113,
truck,truck,89.49057,truck,10.353004,car,0.109508924,ship,2.0,67.58939623832703,94.23139691352844,
frog,frog,99.99394,frog,0.0051157014,cat,0.00033499507,ship,1.0,96.5445339679718,,
dog,dog,98.726234,dog,0.90167373,horse,0.30887672,bird,2.0,68.71176958084106,88.20317387580872,
dog,cat,98.075905,cat,1.900774,dog,0.01701912,bird,1.0,99.97199177742004,,
plane,ship,52.961784,ship,40.694786,plane,3.038194,truck,4.0,73.13791513442993,48.49712550640106,52.96178460121155
dog,dog,94.54747,dog,2.6367574,bird,1.6841203,cat,2.0,64.23543095588684,89.19067978858948,
horse,horse,97.430626,horse,1.9883636,cat,0.52326286,dog,3.0,50.696080923080444,80.97382187843323,97.43062257766724
car,car,95.03921,car,4.554294,ship,0.33104864,cat,2.0,76.95587277412415,85.02089381217957,
frog,frog,99.974686,frog,0.023696806,cat,0.0012650456,bird,2.0,54.37845587730408,99.93280172348022,
frog,frog,99.99996,frog,2.1676744e-05,cat,7.597157e-06,ship,1.0,99.10615086555481,,
deer,deer,99.99926,deer,0.0003935463,cat,0.00020220294,bird,1.0,99.99960660934448,,
car,car,88.808754,car,7.628232,frog,1.3528137,cat,3.0,67.91380047798157,51.740944385528564,88.8087511062622
deer,frog,80.09097,frog,9.456943,bird,6.877987,cat,2.0,43.06821823120117,94.92809772491455,
deer,deer,99.84844,deer,0.13638833,bird,0.009669486,frog,1.0,99.9772846698761,,
car,car,97.996796,car,1.7190175,ship,0.12128814,truck,1.0,98.6727774143219,,
dog,dog,99.9488,dog,0.037668817,bird,0.011912259,cat,2.0,84.81124639511108,99.9639630317688,
plane,plane,95.29765,plane,2.6190937,ship,1.0195751,bird,3.0,46.99883162975311,58.58701467514038,95.29765248298645
plane,plane,99.93328,plane,0.05780174,ship,0.0050659613,bird,2.0,74.45302605628967,99.63681697845459,
deer,deer,53.893387,deer,45.95035,bird,0.086896725,cat,4.0,36.419275403022766,72.48939275741577,53.89338731765747
dog,cat,77.28451,cat,22.715277,dog,5.6510362e-05,frog,1.0,97.68590331077576,,
ship,ship,99.644585,ship,0.18337941,plane,0.14421837,truck,1.0,99.38977360725403,,
deer,plane,87.37958,plane,7.173525,cat,3.6250904,bird,3.0,78.40397357940674,57.499951124191284,87.3795747756958
ship,ship,99.978836,ship,0.013331151,plane,0.0033835222,frog,1.0,94.49326992034912,,
cat,cat,98.50712,cat,1.4668386,dog,0.019821744,bird,1.0,99.93919134140015,,
plane,plane,99.64635,plane,0.2403799,ship,0.06513174,deer,1.0,93.01176071166992,,
dog,dog,92.56886,dog,6.8661137,horse,0.41438675,cat,1.0,93.64660382270813,,
plane,plane,99.997185,plane,0.0025849864,bird,8.727674e-05,truck,1.0,94.98053789138794,,
dog,cat,82.63934,cat,17.078777,dog,0.20887086,horse,4.0,54.31954860687256,59.21204090118408,82.63934254646301
cat,cat,64.69168,cat,22.570227,frog,8.470704,ship,1.0,93.82296204566956,,
car,car,99.95043,car,0.029957756,ship,0.008069476,cat,2.0,74.4159996509552,99.80155229568481,
frog,frog,66.70456,frog,32.079086,cat,0.6917963,dog,4.0,58.7999701499939,66.0778284072876,66.70455932617188
horse,horse,99.99565,horse,0.0022151165,plane,0.0008031938,dog,2.0,82.77490139007568,99.68005418777466,
plane,plane,99.44881,plane,0.2491829,ship,0.24866006,cat,2.0,46.75984084606171,94.50903534889221,
truck,truck,99.081696,truck,0.8204637,ship,0.06180723,cat,2.0,84.94892120361328,91.20599031448364,
car,car,99.99437,car,0.0025032756,cat,0.001575122,truck,2.0,53.97313833236694,99.95492100715637,
dog,dog,98.46078,dog,1.5350158,cat,0.002514901,frog,2.0,57.02148675918579,96.45231366157532,
horse,horse,99.99176,horse,0.0056900824,dog,0.0013693416,deer,1.0,88.31424713134766,,
frog,bird,63.16524,bird,26.176994,frog,5.88026,cat,2.0,54.89954948425293,87.50574588775635,
dog,dog,99.999855,dog,0.00012274948,cat,1.0951357e-05,frog,1.0,93.98103356361389,,
dog,deer,76.71334,deer,21.394928,dog,0.93801486,horse,4.0,77.19169855117798,67.99879670143127,76.71334147453308
dog,cat,56.971443,cat,42.89036,dog,0.08020787,horse,1.0,87.45181560516357,,
frog,frog,99.960785,frog,0.02584769,cat,0.0070821918,car,2.0,64.81345891952515,99.84820485115051,
plane,plane,99.99612,plane,0.0017404049,ship,0.001334649,bird,1.0,99.61263537406921,,
plane,plane,91.8451,plane,7.858794,bird,0.20358863,frog,3.0,79.36099767684937,78.03695797920227,91.84510111808777
car,car,99.86198,car,0.043027375,cat,0.02737172,bird,1.0,85.40403246879578,,
horse,horse,99.978264,horse,0.013115974,dog,0.00780455,deer,2.0,74.5360791683197,99.35571551322937,
dog,cat,99.99187,cat,0.0023597076,dog,0.00217001,deer,1.0,99.95137453079224,,
car,car,88.48863,car,8.064033,bird,1.4354947,cat,1.0,86.01377606391907,,
truck,car,75.453384,car,21.908392,truck,2.4677923,cat,1.0,94.16373372077942,,
bird,bird,99.938324,bird,0.023104765,deer,0.020852366,ship,1.0,98.83076548576355,,
deer,cat,37.35715,cat,27.5423,frog,27.392595,deer,1.0,89.9193823337555,,
car,car,99.50956,car,0.2910079,frog,0.13587554,cat,1.0,95.83582878112793,,
cat,cat,99.98696,cat,0.007867745,frog,0.0048780567,dog,1.0,99.65531826019287,,
horse,horse,99.98313,horse,0.009451977,deer,0.0056625903,cat,2.0,50.51119923591614,99.96397495269775,
ship,ship,83.06546,ship,7.332161,frog,4.7143126,bird,1.0,89.78667855262756,,
bird,plane,47.98445,plane,23.175802,horse,22.13548,bird,4.0,42.44261980056763,49.63538348674774,47.98445105552673
plane,plane,99.67012,plane,0.12794009,ship,0.0627271,truck,1.0,89.98807072639465,,
truck,truck,99.11285,truck,0.87945664,car,0.0040823813,cat,2.0,51.71319842338562,98.54698181152344,
frog,frog,99.2468,frog,0.6609607,cat,0.034938604,ship,2.0,75.87968707084656,99.74191188812256,
frog,frog,99.84888,frog,0.10867851,cat,0.03170622,deer,1.0,98.51024150848389,,
plane,plane,98.38909,plane,1.5135705,cat,0.08632548,ship,2.0,73.3813226222992,99.19443130493164,
frog,dog,63.61978,dog,29.570728,frog,5.4394236,bird,4.0,76.12168192863464,71.08182907104492,63.61978054046631
dog,dog,98.92163,dog,0.3162345,frog,0.28162807,bird,2.0,36.21310591697693,93.61519813537598,
ship,ship,99.6949,ship,0.11936828,cat,0.08694606,frog,3.0,35.28445661067963,82.4788749217987,99.69490170478821
bird,bird,80.02434,bird,18.42476,plane,0.53594893,deer,1.0,95.49977779388428,,
horse,horse,99.81269,horse,0.1186304,cat,0.054527663,dog,1.0,99.47764873504639,,
deer,deer,99.88054,deer,0.09558402,horse,0.01306582,bird,1.0,99.9176561832428,,
plane,plane,99.93667,plane,0.04382142,truck,0.016300859,ship,1.0,96.50766253471375,,
bird,bird,99.98197,bird,0.013780545,frog,0.001159818,horse,1.0,98.33015203475952,,
horse,horse,99.872795,horse,0.1178979,deer,0.0032903375,cat,1.0,99.0628182888031,,
horse,horse,86.38594,horse,10.423336,dog,2.245533,cat,2.0,66.0890281200409,86.00264191627502,
ship,ship,99.9985,ship,0.00062243873,plane,0.00032287848,truck,1.0,93.51944327354431,,
ship,ship,99.957726,ship,0.01186992,cat,0.011516567,frog,2.0,65.29162526130676,95.12471556663513,
horse,horse,99.992035,horse,0.0049045533,bird,0.001595828,deer,2.0,82.84482955932617,99.92080330848694,
plane,plane,99.979195,plane,0.01008407,bird,0.0069020474,ship,1.0,97.05806374549866,,
deer,deer,94.83511,deer,2.6953263,bird,1.2826934,horse,1.0,99.57523345947266,,
